btc_obv_1,btc_sma5_1,btc_bias6_1,btc_psy12_1,btc_asy5_1,btc_asy4_1,btc_asy3_1,btc_asy2_1,btc_asy1_1,btc_open_0,sp500_close_30,class_y0
200068.0687564,391.216,391.4466666667,66.6666666667,-0.1031693598,-0.8061557964,-0.3345674077,0.8560239039,1.7902135231,390.59,1915.9575483871,0
196825.69507662,388.046,390.6016666667,58.3333333333,-0.8017156111,-0.4469142734,0.3093643125,0.5031293264,-0.7839548703,389.06,1912.0341505376,0
184743.89565182,385.384,386.9066666667,50,-0.686388634,-0.1790482848,-0.212675808,-1.2141204735,-1.6442860767,381,1909.6407741936,1
192697.2187019,385.756,385.455,50,0.0966536905,0.1403585419,-0.4095931184,-0.2224122425,1.1994615917,385.79,1909.9623655914,0
184381.56850593,385.434,385.1366666667,50,-0.0841072691,-0.5526874672,-0.4755983328,0.1087455391,-0.9819705135,382.05,1909.6268817204,0
163323.12794053,378.754,380.725,41.6666666667,-1.7878591492,-2.038835219,-2.1703515997,-3.8552581954,-6.7285458773,356.81,1910.7779569893,1
178962.63245773,373.02,375.4383333333,41.6666666667,-1.5372184973,-1.5104516025,-2.4137560006,-3.1296487441,0.4692483891,358.78,1912.8725806452,0
167866.83331873,366.516,368.965,33.3333333333,-1.7833425812,-2.5290436244,-3.0447346614,-1.2028290535,-2.8749064961,348.69,1915.0344086022,1
175783.68768892,360.39,364.6266666667,33.3333333333,-1.6544063415,-1.8225152985,-0.1871717722,-0.5153818529,1.8441427903,355.19,1917.2,0
166243.01601126,353.982,358.6583333333,33.3333333333,-1.7518432137,-0.5076675477,-0.8333061934,0.187493958,-1.4691548743,351.03,1919.2231182796,1
173246.95246206,353.938,354.4783333333,41.6666666667,-0.0123225142,-0.13271524,0.781348512,0.2499513729,1.9690576201,355.71,1922.7709677419,0
159990.69798086,349.306,350.8983333333,41.6666666667,-1.334288726,-0.9491342834,-1.8802266413,-2.0857625249,-6.1405826698,336.37,1925.8102150538,1
174110.46316766,348.796,348.7783333333,41.6666666667,-0.1467991565,-0.6445346432,-0.3696612329,-1.5390206594,3.0625413511,346.14,1929.8919354839,0
166584.70592238,345.358,346.995,41.6666666667,-0.9921678796,-0.8729211309,-1.8202473813,0.339920263,-2.382700825,337.99,1935.4080645161,0
151614.14806678,340.298,341.915,41.6666666667,-1.5006295075,-2.3680512894,-1.1105408292,-3.1970819194,-4.0114630138,324.55,1940.7720430108,0
143278.73120528,333.778,337.6416666667,33.3333333333,-1.9153944122,-0.8590973477,-2.1663102473,-2.0581149585,-0.1047669032,324.23,1945.9790322581,1
154555.00368558,331.738,332.3983333333,41.6666666667,-0.6171088467,-1.5370213962,-1.2551282533,0.123039127,0.3508451572,326.45,1951.0435483871,1
168258.08165448,328.554,331.485,50,-0.9416843699,-0.5814302561,0.5619139965,0.8952544464,1.4396637355,329.96,1955.6440860215,1
183631.48154638,328.632,330.1916666667,50,0.0230643017,1.0316961305,1.4105171418,1.9403531341,2.4410425327,338.37,1961.0021505376,1
197920.27819948,333.69,332.1916666667,58.3333333333,1.5000580708,1.9012643143,2.4180706999,2.9072741822,3.3735058316,349.99,1966.8220430108,0
190677.15277472,337.25,335.1016666667,50,1.0684890768,1.2479000568,1.1839788305,0.5554469794,-2.2626118728,342.16,1972.2978494624,1
194448.18526392,341.228,338.6066666667,58.3333333333,1.1862350341,1.1228778587,0.6834896341,-0.6615184647,0.9395749435,346.19,1977.635483871,1
204985.34474282,348.138,345.1516666667,58.3333333333,1.9901583795,1.8774373411,1.3787478443,3.1994277029,5.4592804623,365.37,1982.7559139785,1
224258.41934252,353.748,351.1866666667,66.6666666667,1.5927596569,1.1475731133,2.284301442,2.9566646912,0.4540489201,366.43,1988.109139785,1
231960.84116104,357.88,356.565,66.6666666667,1.1470727691,1.9994939296,2.3528002583,0.7995601563,1.1450713925,370.09,1993.3231182796,1
276001.24325664,374.774,369.3383333333,75,4.4127732627,5.2810728425,5.2216703025,7.6054809938,14.065890595,426.64,1998.1989247312,0
226116.73127464,389.882,382.4666666667,75,3.9558467144,3.5799882774,4.6219680632,6.3604163986,-1.3450577979,417.85,2002.5790322581,0
204459.02083974,396.924,391.565,75,1.8429505576,2.190175967,2.5385441585,-3.2251290597,-5.1052003216,399.97,2006.8747311828,0
190030.25176874,399.036,393.6016666667,66.6666666667,0.5682230944,0.4240110199,-4.1232821718,-5.5123943588,-5.9195883961,376.97,2010.759139785,1
199710.74402422,402.878,397.5066666667,66.6666666667,1.0105895843,-2.2532356684,-2.5559616252,-1.281342277,3.3569038421,389.86,2014.2403225807,0
175401.30483542,395.09,400.3466666667,58.3333333333,-1.914221517,-2.0565124467,-1.0402831551,1.3993694654,-0.5581649113,388.72,2017.4967741936,0
160196.04888252,385.88,391.7216666667,50,-2.3172114863,-1.6202142775,-0.1870895713,-1.9590862779,-3.3600076446,374.87,2020.976344086,1
169181.03010592,381.69,384.7383333333,58.3333333333,-1.0759837647,0.1349173931,-0.9390780898,-1.1295346791,1.1009382863,379.04,2024.0150537634,0
152800.13540562,377.586,377.4866666667,50,-1.1193715411,-2.2384403869,-2.7985322121,-2.5177944959,-6.1365272782,356.47,2027.0435483871,0
137551.24884222,369.854,373.1883333333,41.6666666667,-2.0886367711,-2.4712547361,-2.1750037666,-3.8129747931,-1.489422308,351.19,2030.4559139785,1
144256.94652847,362.94,367.065,41.6666666667,-1.8679621739,-1.4949508063,-2.3602471705,-0.4721071166,0.5452080747,354.29,2033.5741935484,1
152228.79335937,361.398,363.645,41.6666666667,-0.4156203739,-0.794760039,0.9858290407,2.2234547151,3.9017013554,367.17,2036.4435483871,1
171308.47009257,360.79,363.83,41.6666666667,-0.1610562066,1.3328115613,2.2735561844,3.1377302392,2.3737591229,375.99,2039.464516129,1
187465.16530407,364.97,363.5533333333,50,1.1395210736,1.7967569189,2.213939867,1.3700591228,0.3663591227,377.05,2042.2537634409,0
174443.87125817,368.43,365.5583333333,50,0.9616969974,1.065819228,0.1205251856,-1.0060917831,-2.378542689,368.5,2045.1177419355,1
180662.26099179,371.802,368.6883333333,58.3333333333,0.9328201523,0.1905998515,-0.5371199056,-0.9888594198,0.4008238494,369.98,2047.65,1
194454.12823409,373.74,372.645,58.3333333333,0.5209761926,0.0577804601,-0.0450790942,1.1216527032,1.8424815571,376,2049.6834408602,0
187202.03626882,373.64,374.0316666667,58.3333333333,-0.026614152,-0.1248574707,0.6263709354,0.7391444784,-0.3641926003,375.48,2051.5147311828,1
190287.3350562,373.568,374.2016666667,66.6666666667,-0.0190885245,0.5707750166,0.6274254057,0.01989733,0.4039872604,376.09,2053.1788172043,0
183349.51008881,375.174,374.0616666667,58.3333333333,0.4311402742,0.4387193804,-0.0292013451,0.1382942825,-0.1273986955,376.53,2053.7251612903,1
189900.28907137,377.082,375.8983333333,66.6666666667,0.5091669249,0.1758382669,0.3558485559,0.3317792037,0.7909571029,379.52,2055.1709677419,0
181443.05792429,376.776,376.79,66.6666666667,-0.0813625339,-0.0106550173,-0.1488691099,-0.1596043172,-1.1101657372,376.61,2056.9189247312,0
169110.18461719,375.51,375.5066666667,58.3333333333,-0.3400337059,-0.5260389474,-0.6589190314,-1.3838570986,-1.65754846,369.89,2058.5023655914,1
177710.69924868,375.308,375.5916666667,58.3333333333,-0.0536513781,-0.0352145488,-0.3106050993,0.0891752196,1.8358988993,376,2060.2008602151,0
175324.57046528,374.878,375.1533333333,50,-0.1145280193,-0.3408992999,-0.0844771541,0.7020584988,-0.4317819017,375.05,2061.7762365591,1
177815.23881185,374.426,375.275,50,-0.119453829,0.128224148,0.723481684,0.1672730764,0.7663280544,376.03,2063.2483870968,0
165478.50954455,371.62,372.2383333333,50,-0.7619400169,-0.5380379061,-1.3293501745,-1.778134311,-4.3225966764,362.74,2063.5484946237,0
146444.38773755,368.194,368.355,41.6666666667,-0.9502751032,-1.6468186038,-2.0518308378,-3.4609102839,-2.5992238914,352.02,2063.6475268817,0
139480.19925977,362.036,364.3633333333,33.3333333333,-1.7087243177,-2.0279599217,-2.9593892471,-2.2777855325,-1.9563471736,345.22,2061.6788172043,1
155639.94640617,356.94,359.8466666667,41.6666666667,-1.4097195236,-1.9537314181,-1.1641096654,-0.4465525523,1.0632420689,348.88,2060.0165591398,1
163719.57662373,351.936,356.1566666667,41.6666666667,-1.3724368694,-0.6348969177,0.0198787403,1.0079916972,0.9527413255,353.33,2056.1887096774,0
159874.33379654,350.01,351.8916666667,41.6666666667,-0.5403080457,-0.0255790842,0.6180102789,0.3953943839,-0.1619525577,351.67,2052.4441935484,1
166413.22689304,350.908,351.095,41.6666666667,0.2534788005,0.805935294,0.720166369,0.6038788908,1.3697103392,357.3,2048.7787096774,0
158320.38551248,351.666,350.59,41.6666666667,0.218379894,0.0071643502,-0.3080279748,-0.3810656834,-2.131841706,348.85,2044.7331182796,0
140137.01358798,347.696,347.8966666667,41.6666666667,-1.1715126658,-1.7025761636,-2.2161173656,-4.009031218,-5.88622073,329.05,2039.5972043011,0
117245.01994628,341.648,343.4133333333,33.3333333333,-1.7952243181,-2.2035422581,-3.3946264573,-4.0260188329,-2.1658169358,321.96,2037.3623655914,0
95641.4071608796,333.848,336.8183333333,33.3333333333,-2.3508982922,-3.28105045,-3.6641200313,-2.553069682,-2.9403224282,312.65,2038.4565591398,1
111637.02607468,326.21,331.2616666667,33.3333333333,-2.2660351742,-2.2995835412,-1.1040378116,-0.5731482495,1.7940259292,318.58,2039.2578494624,1
123015.91458318,322.768,327.14,41.6666666667,-1.0113936708,0.2073130941,0.9983564373,2.9676958701,4.1413658111,331.77,2040.0295483871,0
116657.83209858,320.96,322.3083333333,41.6666666667,-0.5571493919,-0.154982506,0.7734641348,0.2631832376,-3.6149993359,320.88,2040.7818709678,1
128470.59852478,322.872,322.7266666667,50,0.5851448636,1.4665116865,1.3573402723,-0.0346724971,3.5456543418,332.52,2042.2770752688,1
136150.37253384,327.722,325.2133333333,50,1.4939438437,1.4189233223,0.5114424928,2.5746634071,1.6036724724,336.9,2044.168516129,0
130265.49653616,328.668,326.945,41.6666666667,0.2949896786,-0.6666043545,0.3161939727,-1.2985362119,-4.2007448962,323.03,2046.0067311828,0
126377.24838652,326.282,327.2,41.6666666667,-0.732376772,-0.0117211311,-1.1975129554,-2.5981056692,-0.9954664423,319.85,2048.0401075269,1
132783.51281525,327.934,326.6133333333,41.6666666667,0.5096839038,-0.2493087057,-0.8669690984,0.7999188006,2.5953040434,329.31,2050.1774623656,0
124095.97725808,324.916,326.0233333333,41.6666666667,-0.9316067672,-1.5654265771,-0.6869871375,-0.532747485,-3.6607990135,316.48,2052.2890107527,1
128217.05311167,321.06,323.7033333333,50,-1.1785369484,-0.4229849615,-0.2321578012,-1.6458887235,0.3690215665,317.64,2054.3719569893,0
121287.4269077,319.05,319.7183333333,50,-0.6320585115,-0.5412065288,-1.5867100528,-0.5496655725,-1.4683527115,313.36,2056.5129677419,0
112401.76712543,317.292,317.72,50,-0.5573086565,-1.3454618315,-0.5736827708,-1.0450349394,-0.6217171673,311.1,2058.0313978495,1
118739.96824522,315.838,317.91,50,-0.4479063473,0.3553168192,0.3507485701,1.2602992109,3.1423155892,321,2057.9627311828,0
115652.53169127,315.306,315.5,41.6666666667,-0.1688148628,-0.3032739701,0.0850856104,0.4384869992,-2.2653415907,313.82,2058.3064301075,1
119120.8130665,314.862,315.325,50,-0.1402716394,0.1917486287,0.462903894,-0.8768019535,0.5117376837,315.42,2057.8459354839,0
97368.0939201996,308.66,309.385,41.6666666667,-2.0865613595,-2.4527724075,-4.3178017397,-5.3440318142,-11.1998013121,280,2057.4418924731,0
55926.8153672996,299.246,301.2166666667,33.3333333333,-3.2813772818,-4.8873004996,-5.7612868025,-8.8977990457,-6.5957967792,264.55,2057.0932258065,1
65455.0863693296,290.406,295.505,41.6666666667,-2.9629179877,-3.137312087,-4.3536620105,-0.9305923597,4.7346120597,276.8,2054.8569247312,0
65455.0863693296,283.004,288.1383333333,41.6666666667,-2.5098496696,-3.2652465079,-0.6203949065,2.3673060299,0,276.8,2051.3625591398,0
65455.0863693296,275.28,281.97,33.3333333333,-2.6121972063,-0.4652961799,1.5782040199,0,0,276.8,2049.6563655914,0
65455.0863693296,274.24,275.5333333333,33.3333333333,-0.3722369439,1.1836530149,0,0,0,272.45,2050.326516129,1
75369.3359636396,280.234,277.5283333333,33.3333333333,2.1505723634,1.5045624393,2.0060832524,3.0091248786,6.0182497572,293.89,2049.7278494624,0
45920.5581184396,279.992,279.46,33.3333333333,-0.0876193947,-0.1095242433,-0.1460323244,-0.2190484866,-6.4563467305,275.6,2049.1103655914,0
33161.6090742396,277.91,277.725,33.3333333333,-0.7666764664,-0.958345583,-1.2777941106,-4.9258160446,-3.3952853587,266.34,2048.4837419355,1
43639.8592878396,276.034,276.1616666667,33.3333333333,-0.6894953511,-0.8618691889,-3.155242171,-1.5046898912,0.3859055762,267.1,2046.9528172043,0
-16916.3034287604,266.074,267.8616666667,33.3333333333,-3.9669041252,-6.4631925959,-6.465474551,-8.0005691471,-16.3870438705,227.01,2044.9482365591,0
-141105.18851176,241.562,250.2966666667,25,-10.7883874759,-11.8713976623,-14.6967684302,-22.2381054334,-28.0891669962,172,2042.3549462366,1
-57616.7723264604,228.64,236.465,33.3333333333,-5.3430182351,-5.8299514543,-7.9019037978,-3.6593337614,20.7704994735,210.69,2038.5304731183,0
-92340.1206789604,216.968,225.205,33.3333333333,-4.9455820071,-6.2784539029,-2.9089239137,9.6811976276,-1.4081042183,208.02,2036.2167526882,0
-111462.01015836,203.422,214.0883333333,25,-5.8410858426,-3.2045963357,5.0902605512,-2.7498589099,-4.0916136015,199.69,2033.9057204301,1
-93256.8297964604,200.392,204.8266666667,33.3333333333,-1.3814308082,5.2955032388,0.1371711606,0.9098088501,5.9112313017,211.8,2031.5549032258,1
-80219.4306870604,209.378,203.05,41.6666666667,4.6558579337,0.6271975487,1.3056314711,4.0042540073,2.097276713,216.01,2029.2672258065,0
-94348.6708727604,209.312,209.59,41.6666666667,-0.0313070766,0.3128922089,1.7810608123,-0.2840244324,-2.6653255777,211.94,2027.5280645161,1
-71188.0139620604,213.138,212.2866666667,41.6666666667,1.7594462988,3.2222112738,2.3258712646,2.4401685404,7.5456626584,227.75,2026.5131182796,1
-45782.6843488604,220.016,216.6283333333,50,3.1779354643,2.494611505,2.6270564357,5.2732474423,3.0008322263,234.08,2027.5325806452,0
-61050.9528350604,224.374,222.2866666667,50,1.958059842,1.9232556242,3.4527826916,1.4063427081,-0.18814681,233.42,2027.7939784946,1
-47257.1763557604,230.944,228.51,50,2.8272882699,4.2004417318,3.0853680896,3.1276360213,6.4434188525,249.33,2028.1301075269,1
-18496.2479278604,239.876,235.005,58.3333333333,3.8456100932,2.9205969519,2.8938518604,4.4348511956,2.4262835387,254.67,2028.5482795699,1
37333.3656663396,249.404,245.6966666667,66.6666666667,3.8077789068,4.0095155769,5.4087363725,4.8913951325,7.3565067263,274.76,2029.6659139785,0
16173.5393900396,255.384,251.8333333333,58.3333333333,2.4042081086,3.0522968382,1.9219228335,1.6697424808,-4.0170217647,263.97,2029.3335483871,0
-11918.7953425604,255.87,252.165,58.3333333333,0.2069380409,-1.3521821621,-2.611670729,-7.5957594567,-11.1744971486,236.07,2026.6339784946,0
-37930.9647534604,253.19,252.5233333333,58.3333333333,-1.1054815863,-1.9884228675,-5.1033993988,-5.6465882159,-0.1186792832,235.12,2025.8790322581,0
-58545.8016970604,247.924,249.155,50,-2.1768765918,-4.5602224213,-4.7412893068,-1.524685386,-2.9306914887,228.96,2023.3138709678,0
-77754.0807499604,236.344,242.7533333333,41.6666666667,-4.7321428503,-4.9109231217,-2.8230651127,-4.1752580275,-5.4198245663,218.04,2020.886344086,1
-59345.8281285604,228.934,234.775,50,-3.0246348564,-0.9871692833,-1.27666595,-0.4496531807,4.5205182049,226.93,2018.6103225807,1
-43733.0332289604,229.414,230.5233333333,50,0.2023029008,0.2825484468,1.3536284252,4.740354921,4.9601916372,238.38,2018.2972043011,0
-61232.5664694604,227.854,229.1766666667,41.6666666667,-0.6727962008,-0.1083223788,1.6621783504,0.2330084231,-4.494174791,227.94,2019.6598924731,0
-76216.0304521604,227.458,227.7116666667,41.6666666667,-0.1736929203,1.1378399912,0.0102805867,-2.4646749386,-0.4351750862,226.93,2020.2575268817,0
-89198.8164099604,227.44,225.6833333333,33.3333333333,-0.0083004774,-1.140505148,-3.174070743,-2.514018719,-4.5928623518,216.46,2022.4379569893,1
-78247.0293159604,226.728,226.7616666667,33.3333333333,-0.3162402107,-1.6353481727,-0.6824059666,-0.8060214068,2.9808195382,223.44,2024.3592473118,1
-68583.3550063804,224.694,226.99,33.3333333333,-0.8716592543,0.0339696298,0.1903512018,2.5819579786,2.183096419,228.78,2026.2084946237,0
-82358.3645010804,223.872,224.5583333333,33.3333333333,-0.3638314864,-0.3459955865,1.0696266687,0.1140302339,-1.9550359513,223.92,2028.0620430108,0
-101832.32114858,222.652,223.3766666667,33.3333333333,-0.5447981411,0.4672179116,-0.3706492973,-1.6475221555,-1.3400083597,220.91,2029.2,0
-108714.96799274,223.374,222.28,33.3333333333,0.330268466,-0.3323693021,-1.1708578757,-0.778768838,-0.2175293163,220.42,2031.5965591398,0
-119391.26106924,222.61,222.7366666667,33.3333333333,-0.3449918468,-0.9770139132,-0.6510065672,-0.3065056709,-0.3954820256,219.57,2034.1608602151,1
-112426.65470206,221.55,222.675,41.6666666667,-0.4697756415,-0.0984605641,0.3153887011,0.5818477098,1.5591774452,223.02,2037.8095698925,1
-91014.1956777605,224.174,224.125,41.6666666667,1.1389989422,1.7587507677,2.4175107957,3.8240072064,6.0888369675,237,2041.9249462366,1
-71189.4426230605,231.392,229.6433333333,41.6666666667,3.0265412641,3.8375589092,5.2485725542,7.0932701086,8.0977032497,256.81,2045.8553763441,0
-100362.71361546,234.434,232.0983333333,41.6666666667,1.3345592175,1.7670695282,1.8363668892,-0.2898681499,-8.6774395496,235.61,2049.3126881721,0
-112757.54302176,237.464,234.4783333333,41.6666666667,1.334562117,1.2784082849,-0.3250679426,-4.5364535388,-0.3954675279,234.69,2052.2503225807,1
-99636.0018928605,241.804,238.67,50,1.8572239798,0.7993207328,-1.6334734395,1.8885096156,4.1724867592,244.6,2055.7994623656,0
-112457.91351196,241.878,241.065,41.6666666667,0.0311992812,-1.985426711,0.2452442352,0.5656001168,-3.0412865256,237.37,2059.1327956989,1
-103753.5737841,238.598,241.6633333333,41.6666666667,-1.3188586743,0.5207865445,0.8262045687,-0.8469365266,1.3474134724,240.61,2062.2660215054,1
-94410.8845289605,240.568,239.745,50,0.8190539877,1.1226843666,0.1060835691,1.6797686164,2.0121237604,245,2065.9884946237,0
-97393.0965338105,242.71,241.375,50,0.8924435677,0.0724327699,1.1103392017,0.9918020663,-0.0285196278,245.84,2069.5378494624,0
-105144.84624973,241.07,241.675,50,-0.6816952503,-0.0917974315,-0.5715343995,-1.8633634794,-3.6982073311,236.46,2072.9786021505,1
-98817.1197746605,241.526,240.8333333333,58.3333333333,0.1911884083,-0.0978678578,-0.8011983972,-1.1875377819,1.3231317674,239.63,2076.2677419355,0
-103961.233331551,241.318,241.1966666667,50,-0.0866415318,-0.6113328548,-0.8056039305,0.6406977699,-0.0417362277,239.53,2079.8735483871,0
-107771.768372631,239.816,240.76,41.6666666667,-0.6214172443,-0.7696416484,0.2065469125,-0.351745515,-0.6617548023,237.99,2083.1035483871,0
-113263.776387081,238.102,239.32,33.3333333333,-0.7109094716,0.0359149933,-0.3931572647,-0.5688677833,-0.4759807643,236.83,2086.1953763441,1
-91251.7730163805,241.358,240.5483333333,41.6666666667,1.3314267457,1.3335004903,1.7919127297,3.0187464956,6.5134737555,252.29,2088.6474193548,1
-85625.1446925105,244.122,243.3766666667,50,1.1213189445,1.4120827376,2.1033619176,3.3930332585,0.2725927614,253.45,2090.8602150538,1
-75946.9661325205,247.88,246.4916666667,50,1.5102876695,2.0532982874,2.8963913047,1.0878500792,1.9031073971,257.95,2092.891827957,1
-57931.7063384205,255.272,252.3883333333,58.3333333333,2.8874380901,3.7282928037,2.799899153,4.0635523488,6.2239973006,275.95,2095.4035483871,1
-36954.3854617205,264.104,259.56,58.3333333333,3.4193972334,2.6458781029,3.4369732167,4.2039061265,2.1838149524,281.03,2097.0486021505,0
-51267.5523547205,267.704,265.2166666667,50,1.375742757,1.6515302559,1.5676712088,-0.7604918371,-3.7047986267,270.72,2097.9113978495,1
-39839.2138981205,271.628,268.6016666667,58.3333333333,1.491118767,1.3881216095,-0.2238369542,-1.4276629074,0.8494728118,273.46,2098.8129032258,0
-46692.4938136005,274.496,271.8033333333,58.3333333333,1.0804479938,-0.2054393329,-1.001857428,0.3496131714,-0.1502464691,272.61,2097.7192473118,1
-40975.8390374705,274.852,274.865,58.3333333333,0.1290701311,-0.3846160742,0.7221114432,0.6584307589,1.4671079869,276.71,2096.5379569893,0
-45406.5298322905,273.652,274.8766666667,58.3333333333,-0.4316714333,0.386610365,0.2323228827,0.4236075586,-0.6198928697,275,2095.3227956989,1
-33410.2110469905,276.92,275.8966666667,66.6666666667,1.1718712754,1.2524708914,1.7200433448,1.8465110238,4.3129149173,287.12,2094.5210752688,1
-20281.1501449905,280.302,279.1,75,1.2015902359,1.5395494121,1.5636965539,2.6554912657,0.9980676141,290,2091.3596774194,1
-13543.6471423205,285.074,283.0083333333,75,1.6776634019,1.7303022556,2.5137006308,1.6140934875,2.2301193609,296.29,2088.0606451613,0
-21424.3211080805,288.794,286.78,66.6666666667,1.3011125136,1.7813638594,0.9375135068,0.9072364532,-0.4156464546,295.66,2086.3487096774,0
-31034.8705101705,290.444,287.87,58.3333333333,0.5911760448,-0.3392586733,-0.7850341024,-2.2926108341,-4.1695752136,283.25,2083.713655914,0
-36410.6702374505,289.422,289.0383333333,50,-0.3591543107,-0.698459792,-1.6746528429,-2.3041560371,-0.4387368606,282.36,2081.1130107527,1
-33980.6245580205,288.772,288.9766666667,50,-0.2254033394,-0.8392840145,-0.9804965345,0.6140428051,1.6668224707,286.79,2078.5860215054,1
-27480.7062849605,287.318,288.855,58.3333333333,-0.4964321714,-0.5166286005,0.7010202705,1.270898836,0.8749752013,289.27,2077.8789247312,0
-33928.1258383305,284.816,286.565,50,-0.8657143604,-0.0397491471,0.0932467573,-0.6935410994,-2.2620574,282.8,2077.0793548387,0
-55582.8079097305,279.456,280.0883333333,50,-1.9879237215,-2.3752204367,-3.7225680725,-6.0213397093,-9.7806220187,256.59,2077.9897849462,1
-40565.0661910305,275.416,276.515,50,-1.4864696292,-2.2747926542,-3.3247152726,-3.856044209,2.0685336008,261.97,2078.2198924731,1
-34886.6861494705,270.458,273.1733333333,58.3333333333,-1.8083787132,-2.4792171918,-2.5516037891,1.0629053257,0.0572770507,261.92,2079.0115053764,0
-39510.5810215205,264.604,268.715,50,-2.1335775401,-2.1014575752,0.458263906,-0.3468709414,-0.7510189334,260,2079.7955483871,1
-33533.7424960505,261.592,265.1266666667,50,-1.0944714733,1.0770661631,0.7465770171,1.0912270004,2.9334729342,268.28,2080.571483871,0
-42192.2154001605,263.49,262.3166666667,41.6666666667,0.7267401119,0.3912917396,0.5026299693,1.1294544207,-0.6745640929,265.98,2081.0890967742,0
-61244.9451079605,260.128,260.4083333333,41.6666666667,-1.327216786,-1.6733402451,-1.9807806824,-4.4379074907,-8.2012508884,245.29,2081.0040215054,1
-48363.3123409605,257.124,257.93,50,-1.1809285642,-1.2884059719,-2.6956989406,-3.7062663644,0.7887181595,246.99,2078.9501290323,1
-39977.3751079405,254.97,255.8083333333,58.3333333333,-0.8461093223,-1.7910048864,-2.1631518176,0.8558977178,0.9230772761,249.23,2076.6715053764,0
-46067.2214887005,251.01,253.7983333333,50,-1.536591579,-1.7520984505,0.3976190288,0.2020694635,-0.518938349,247.93,2074.7912688172,1
-40381.5819294005,248.396,251.32,50,-1.007903935,0.7904328033,0.7910043513,0.7249678889,1.9688741267,252.91,2073.0352258065,0
-47071.8103179105,247.796,247.33,50,-0.2464096878,-0.5051916496,-0.9812812915,-1.2124527627,-4.3937796521,242.41,2071.4028387097,1
-39120.0631800505,247.998,247.8216666667,58.3333333333,0.0816344159,-0.1287262991,0.0013443842,-0.9824204871,2.4289386778,247.95,2071.3623870968,0
-47234.1527367005,247,247.3716666667,50,-0.4044963295,-0.3758858246,-1.157472475,0.4606811135,-1.5075764509,243.93,2070.4289247312,1
-41008.1362723105,246.75,246.9483333333,50,-0.1010858752,-0.6185758757,0.6398253831,-0.2547312642,0.9981139224,246.68,2069.0857849462,1
-31201.3140692305,246.832,247.8383333333,58.3333333333,0.0324014691,1.1389467494,0.7089494399,1.8172123853,2.6363108482,253.22,2068.2931827957,1
-26152.7366936405,249.27,248.0583333333,58.3333333333,0.9828858544,0.6213726486,1.3310223484,1.4974765614,0.3586422746,254.19,2067.5978924731,0
-28922.0183514605,250.42,250.0083333333,58.3333333333,0.4585070734,0.9500279545,0.9339992985,0.0828435236,-0.1929552273,253.6,2066.982172043,1
-23162.6581914505,253.68,252.1066666667,66.6666666667,1.2921010369,1.3655978155,0.9420268046,1.2337190695,2.6603933664,260.57,2066.4530107527,0
-29123.3358244405,255.458,253.9966666667,58.3333333333,0.7080596906,0.2259969012,0.1817817767,0.3691502788,-1.9220928089,255.54,2066.835139785,0
-35133.6034059505,255.546,255.1683333333,50,0.0347140127,-0.0462680528,0.002627672,-1.3262551752,-0.7304175415,253.71,2066.8570537635,0
-46797.2595610505,253.624,253.7183333333,50,-0.7707913023,-0.9152503211,-2.1071315503,-2.199650921,-3.6688843004,244.84,2067.4176774194,0
-54740.9701016005,251.57,251.925,41.6666666667,-0.8264607949,-1.6981743352,-1.623534844,-2.0700934952,-0.47130269,243.75,2068.6110967742,0
-66290.6007581005,246.66,248.9733333333,41.6666666667,-1.9793393805,-1.9936510234,-2.4147288506,-1.7876511257,-3.1039995615,235.99,2070.3394623656,1
-62182.0967575305,242.774,244.9083333333,41.6666666667,-1.5813655168,-1.7941025106,-1.1691752473,-1.518111526,0.0677765096,236.09,2071.9473978495,1
-59008.7691065805,239.33,241.7283333333,50,-1.4056617767,-0.8398561457,-0.9627072976,0.1079388343,0.148101159,236.42,2073.4875913979,0
-72932.9958121805,235.044,236.6333333333,41.6666666667,-1.8339652537,-2.1746308947,-1.864841339,-2.8311502633,-5.8104016857,222.97,2074.3487526882,0
-91515.1853874805,229.518,231.8366666667,33.3333333333,-2.4095474807,-2.2359344606,-3.0038381173,-4.5798077554,-3.3492138251,215.78,2075.4212043011,1
-81565.8609660905,226.896,228.4116666667,33.3333333333,-1.1431184243,-1.4458421578,-1.9771565967,-0.0605340522,3.2281457207,222.83,2076.9694623656,1
-70730.9876792905,225.166,226.9966666667,41.6666666667,-0.746339159,-0.9699492385,0.6435349105,2.6399092783,2.051672836,227.36,2078.5322365591,0
-78659.3830792105,222.386,224.7383333333,33.3333333333,-1.2114353818,-0.0616938058,1.0341462006,-0.0628535595,-2.177379955,222.6,2078.4095268817,1
-74039.0675002205,222.436,222.555,41.6666666667,0.0223939112,0.8652958453,0.0776792201,-0.9093175878,0.3587447794,223.35,2078.3405806452,0
-79940.5631759705,223.784,222.4533333333,41.6666666667,0.6150961581,-0.0381662325,-0.7347792554,-0.0134789056,-0.3857025906,222.54,2078.3038924731,1
-73973.7019366705,224.068,223.87,50,0.1270186299,-0.3541449216,0.2536000895,0.2010277446,0.7877580797,224.3,2079.3177849462,1
-64050.0236863205,225.716,226.0133333333,58.3333333333,0.7115852881,1.4338265989,1.7921872054,2.8811321034,4.9745061272,235.71,2080.3489247312,0
-74760.5239265205,227.886,227.005,58.3333333333,0.9518296515,1.1001008695,1.5953686896,1.9991739945,-0.9761581381,233.25,2081.9940860215,1
