btc_obv_1,btc_sma5_1,btc_bias6_1,btc_psy12_1,btc_asy5_1,btc_asy4_1,btc_asy3_1,btc_asy2_1,btc_asy1_1,btc_open_0,btc_low_7,btc_open_30,btc_low_30,btc_close_30,trfee_value_30,sp500_close_30,google_trend_3,wikipedia_trend_2,wikipedia_trend_3,class_y0
533793.21465729,719.48,747.23,41.6666666667,-10.6573113082,-12.3081191047,-16.8475486363,-14.2155506096,-25.8837342123,520,832.01,880.7095483871,775.7936344086,858.8513978495,18.8417709955,1792.6290322581,65,45923,51107,1
590527.32392989,686.324,713.7333333333,50,-4.33469475,-5.74591081,-0.2906995168,0.8376342282,27.5590026687,685.1,850,858.3628172043,757.8877634409,847.4251827957,18.513197748,1793.5184946237,65,72524,45923,0
549567.58331009,635.924,673.6033333333,41.6666666667,-6.9159262699,-3.117021665,-3.306906551,7.9815072796,-11.5959881095,610,841.01,846.9881290323,744.7083225806,830.8398494624,18.248637675,1794.6411827957,65,52628,72524,0
530349.41234679,616.73,629.1083333333,33.3333333333,-2.9905599865,-3.1013582314,4.4927670956,-7.040350691,-2.4847132725,595.07,803.51,830.447655914,729.9589892473,813.2650537634,17.9035410218,1795.6926021505,64,36946,52628,1
548022.64633319,604.538,616.0516666667,33.3333333333,-1.8971204181,4.0995330305,-3.7202901822,0.2175587814,2.9198308353,612.66,651.34,812.9224516129,716.9272258065,797.0964301075,17.3545263358,1796.7028602151,64,29757,36946,1
561122.81049859,631.49,612.9083333333,41.6666666667,4.608798894,-1.1287520497,2.360326637,4.7828465917,6.6458623481,654.76,612.51,796.8007526882,706.2016774194,784.0360645161,16.8512502037,1798.3242150538,64,35547,29757,0
548327.00646819,625.088,635.0733333333,41.6666666667,-0.9571404608,1.7025714514,3.098333026,3.1875841214,-0.2706941053,653.57,382.21,783.7851612903,697.1695268817,771.2365376344,16.4483935465,1800.3025591398,64,39656,35547,1
554980.01611894,638.89,634.075,41.6666666667,2.1435379565,3.3006007637,3.4275240732,1.8183549357,3.9074039767,679.01,492.91,771.067827957,688.9659569892,760.4319784946,16.0440585449,1802.2212258065,64,34568,39656,1
583008.65447674,669.284,656.9083333333,50,4.5490672138,4.9563763084,4.3932142952,6.7251684955,9.5429330142,747.83,570,760.3067096774,683.6667096774,754.312516129,15.6104829958,1804.5667741936,64,28554,34568,0
566746.99164944,690.968,677.9166666667,41.6666666667,3.2587991068,2.4120332964,3.3062757637,3.0057116572,-3.5315096999,723.98,550,754.271483871,680.2258064516,746.8848817204,15.3158355827,1806.8381290323,64,31719,28554,0
553361.80079624,703.016,694.9733333333,41.6666666667,1.7602757284,2.2680181868,1.7215562568,-2.1891321219,-0.846754544,715,575.61,747.0570752688,675.8742150538,739.5873548387,14.9417264561,1809.0401290323,45,35257,31719,1
561483.1066141,718.018,707.18,50,2.1747846595,1.7416298301,-0.8588045645,0.4775480031,1.8018505503,728.01,607.77,739.7794408602,673.427311828,733.7693548387,14.5911335186,1811.1800860215,45,27874,35257,1
568083.3457699,729.518,721.1,58.3333333333,1.625739171,-0.3535592897,0.7057575136,1.4820135425,1.1621765346,736.51,628.11,733.9798709677,672.8418494624,729.3691827957,14.4944551671,1813.1372473118,45,27841,27874,0
560164.02543966,726.518,729.9316666667,50,-0.4056934234,0.3757606457,0.7832657089,0.2739732882,-0.6142299582,732,636.99,729.5974623656,672.1335698925,725.5017204301,14.1883874988,1815.4315053764,45,30350,27841,1
568071.66330174,733.282,731.2483333333,58.3333333333,0.9167040402,1.3575686863,1.2094747316,1.2331238301,3.0804776184,751.88,677.57,725.7477634409,672.9024946237,723.5912473118,13.7507587286,1817.772,45,26354,30350,1
583205.83230914,747.12,741.7666666667,66.6666666667,1.8473759047,1.8587572433,2.0909508128,3.4435411983,3.8066047782,784.19,702.26,723.6602150538,674.9635698925,724.1996344086,13.5254281595,1818.9583010753,45,23033,26354,1
598066.09513734,763.4,757.5,66.6666666667,2.1198436849,2.3592604725,3.3504239493,3.4853971148,3.1641894514,808.24,682.22,724.2705806452,679.1990537634,727.0168602151,13.4783709003,1820.0048172043,45,27252,23033,1
609056.23808494,781.856,774.2983333333,66.6666666667,2.360879845,3.1046572959,3.1127171883,2.7657733934,2.3673573354,828.79,703.45,727.0149462366,685.5030967742,731.7788387097,13.323879952,1820.9787526882,48,30480,27252,1
633132.18768134,816.456,802.38,75,4.2430885948,4.5337413389,4.7761201924,5.5820855629,8.7968137905,905,722.81,731.787827957,694.2465376344,741.8771182796,13.2256633628,1821.8634408602,48,22404,30480,1
659019.09407264,849.324,833.5866666667,75,3.9392390309,3.972397594,4.2418003082,5.1790217947,1.5612297989,915.8,709,741.8897849462,706.148172043,752.7003655914,14.2014100212,1822.3975913979,48,4842,22404,0
624955.57286464,849.486,838.6033333333,66.6666666667,0.0206475971,-0.7652378665,-1.8094362671,-7.1125612959,-15.7863523906,785,729.01,752.4836129032,711.4613763441,754.3770752688,14.2324244633,1823.5430322581,48,0,4842,1
651271.33139414,852.296,845.1466666667,75,0.3441919776,-0.1615993619,-3.1477370793,-5.5022205184,4.7819113538,823.94,742.5,754.1602365591,715.1960860215,758.5387311828,14.2299847063,1824.746,48,39818,0,1
676573.57559574,851.49,847.7066666667,83.3333333333,-0.0974874175,-2.3210627195,-3.6151602256,2.470435857,0.1589603601,825.5,767.62,758.3534193548,719.8879139785,762.949311828,14.1380487493,1825.9306881721,48,39671,39818,1
689419.73611584,841.012,851.6766666667,83.3333333333,-1.1926542122,-1.8811252149,2.7539505103,1.7399700886,3.320979817,851.63,790.2,762.8106236559,726.094,769.4888602151,14.0539884241,1827.357311828,48,40866,39671,1
705550.65262884,836.482,850.275,83.3333333333,-0.4989712655,3.3228740158,2.8365282364,4.1753121746,5.0296445322,895,826.07,769.2838924731,735.5422150538,778.9226666667,13.9567458579,1828.6613548387,32,41792,40866,0
693361.47714984,848.292,837.7433333333,83.3333333333,1.4505603353,0.6177225807,0.7706433209,-0.5045249272,-6.0386943866,844.04,876,778.614172043,743.4656989247,784.9122365591,13.8059916245,1829.8304516129,32,26579,41792,0
673995.08555664,848.202,844.0766666667,75,-0.0109326129,-0.0534058561,-1.1782010805,-4.2821238868,-2.525553387,823.99,785,784.6055698925,748.6430322581,789.6339139785,13.7088024646,1829.3963225807,32,26953,26579,0
664265.54164247,846.448,842.8333333333,66.6666666667,-0.2138066987,-1.0975033276,-3.1398859475,-1.690481728,-0.855410069,815.99,765,789.3989677419,755.0345591398,793.9630752688,13.636664428,1830.0369247312,32,33581,26953,1
676533.31613887,844.154,845.5633333333,66.6666666667,-0.2708823697,-1.5960140951,-0.1151206646,1.0900956966,3.0356014621,841.14,779.78,793.7338494624,761.767827957,800.0137634409,14.0034678369,1831.1006451613,32,37051,33581,0
668317.86447538,827.716,839.195,58.3333333333,-1.9229406523,-0.8940022188,-0.3501518294,-0.0975227095,-3.2306468812,814.4,799.41,799.7902150538,768.4818709677,804.0164086022,13.9612662513,1831.7073763441,32,38423,37051,0
651202.92493788,818.346,822.63,50,-1.1421229242,-0.7962653085,-0.7765503883,-2.6826263135,-2.1346057458,796.97,849.51,803.7974623656,771.867311828,806.6066236559,14.0291671056,1832.0624946237,32,47988,38423,1
656689.76645873,815.746,816.955,50,-0.3184390602,-0.184196308,-1.2574622314,-0.2708699065,1.5928659328,810,826.46,806.3804086022,776.4295483871,809.426516129,13.9712631923,1832.3670752688,27,50420,47988,1
665107.77450375,820.962,820.1333333333,58.3333333333,0.6292209238,0.0276257893,1.1137166794,2.737877892,3.8828898512,841.5,783.11,809.2083655914,780.0180430108,814.0466236559,13.8680435623,1832.6162795699,27,26715,50420,0
658139.61779898,817.938,821.805,50,-0.3627825661,0.3541835127,1.1837799321,0.9792369318,-1.9244159876,826.02,800,813.7999784946,784.6789892473,817.132172043,13.867025796,1832.8001935484,27,24937,26715,0
650470.01842877,820.036,819.0966666667,41.6666666667,0.2559679663,0.8536113943,0.6071932148,-1.0306551034,-0.1368942191,824.88,805.18,816.8950322581,788.7055268817,819.6480645161,14.0618377312,1833.2323655914,27,34121,24937,0
642160.92435383,824.436,819.8966666667,33.3333333333,0.5444533189,0.2823501655,-0.9178297298,-0.4145366009,-0.6921789826,819.2,810.01,819.4198709677,791.380688172,821.3404516129,14.0789541377,1833.6094623656,27,46075,34121,0
634765.91486177,824.836,822.3633333333,25,0.0493218499,-0.9090701504,-0.570621538,-0.7874851975,-0.8827914124,810.95,765,821.1218709677,793.6467526882,822.214688172,14.2263406382,1833.0333333333,27,50982,46075,0
618990.71232397,812.422,817.3633333333,25,-1.5313845299,-1.4331266655,-1.8652041476,-2.4517167301,-4.0206420478,780,796,821.9379784946,793.3420860215,820.6824516129,14.4281123362,1829.7416129032,27,38760,50982,1
627696.27633737,808.578,811.485,33.3333333333,-0.4708636045,-0.5543559508,-0.5084149402,-0.3212267041,3.3781886396,806.81,791.01,820.4188602151,793.1693978495,820.6620645161,14.3231595895,1826.5509677419,31,35287,38760,1
637400.41359924,806.55,809.6066666667,41.6666666667,-0.2473745279,-0.1361734142,0.1126992519,2.1793699017,0.9805511638,814.67,815,820.4122365591,794.1848172043,821.0259784946,14.1480781032,1823.4775268817,31,22449,35287,0
612206.17697264,793.1,797.45,33.3333333333,-1.7131684382,-1.9207626946,-1.2208029102,-3.5202986851,-8.021148534,750.95,814,820.7858709677,790.484,817.1368387097,14.0804278968,1820.1180645161,31,25599,22449,1
632248.99310954,788.3,792.25,41.6666666667,-0.6000450061,0.2551042544,-0.7859238741,-1.669161393,4.682825748,785.51,801,816.8535053763,787.6595698925,815.4940430108,14.0692250292,1817.6956989247,31,52072,25599,1
639293.51467197,791.142,789.285,50,0.3610798044,-0.3931974044,-0.8511135938,2.7339038764,0.7849820047,794.21,801.1,815.0735053763,787.4649032258,814.1228602151,14.0473461938,1814.2803225807,31,55256,52072,1
652419.06282787,789.78,792.6166666667,50,-0.1695315698,-0.4570522532,2.0643131737,0.7550568866,0.7251317685,799.99,767.02,813.7311397849,786.4145806452,813.0004946237,14.0045902215,1811.6466666667,31,40830,55256,1
660147.22288428,787.43,791.9833333333,50,-0.2905320754,1.6421220392,0.6285541363,0.5503402021,0.3755486357,803,773.4,812.6375913979,786.5412473118,811.9261075269,14.0008630754,1808.8350537634,31,35048,40830,1
668443.28705175,799.686,791.73,58.3333333333,1.5668827998,0.7878970627,0.7888687488,0.8207372389,1.2659258421,813.23,795.01,811.5920215054,787.282344086,811.4082795699,13.911226986,1806.166344086,29,27584,35048,1
672518.969513159,805.084,802.2366666667,66.6666666667,0.6735550674,0.6456983331,0.6192205212,0.741056464,0.216187086,814.94,725,811.096516129,788.3871182796,810.9415483871,13.6326519594,1803.6051612903,29,26883,27584,0
667587.13596288,807.942,805.6533333333,66.6666666667,0.3566553822,0.2645362857,0.227532169,-0.2916646675,-0.799516421,806.99,740.01,810.6488817204,788.772516129,810.0440860215,13.5210419074,1798.3267741936,29,24345,26883,0
659995.13279814,808.542,807.1166666667,66.6666666667,0.0748606596,-0.0003113344,-0.4223903933,-0.7416791329,-0.6838418448,802,781.99,809.6739354839,788.8989892473,808.8347741935,13.4882143871,1793.9575268817,29,27526,24345,0
651515.63046253,804.408,804.1733333333,66.6666666667,-0.5215613506,-0.9684331488,-1.3633065604,-1.6452016301,-2.6065614154,780.01,770.7,808.4239354839,787.6799569892,806.5119354839,13.4713927243,1789.7802150538,29,45364,27526,0
630863.02371383,794.56,797.6716666667,58.3333333333,-1.2491854458,-1.6155285788,-1.8875326314,-2.4893780247,-2.372194634,764,791,805.9767311828,785.1942580645,803.3003010753,13.5586871538,1787.2195698925,29,33076,45364,0
564500.76587203,772.564,779.635,50,-2.8992771224,-3.4242172977,-4.337675782,-5.2032329653,-8.0342712967,705.01,802.59,802.7886451613,774.1988817204,796.328688172,13.6879662691,1786.5390322581,29,32561,33076,0
550999.65051103,746.962,757.2183333333,50,-3.4473510422,-4.1382283416,-4.6487839836,-5.7870786585,-3.5398860202,680.49,810.23,795.8399139785,766.2923225806,788.0298494624,13.6039554257,1785.9423655914,30,42980,32561,1
566061.583218229,723.838,737.03,50,-3.1093907963,-3.2350981416,-3.5227326441,-1.2669633179,1.0059593845,688,800.5,787.5650107527,758.91,780.4851397849,13.4384288773,1785.4306451613,30,29728,42980,1
637922.120170429,704.934,717.8333333333,50,-2.5752801883,-2.6260515768,-0.8233116702,0.5349755048,0.0639916251,688.34,796.83,780.0864731183,743.0263870968,773.324172043,13.4217004169,1785.0947311828,30,29662,29728,0
597859.68281813,687.156,699.9616666667,41.6666666667,-2.4738774406,-1.0837789765,-0.2650766286,-0.9005946352,-1.8651808955,677,775,772.9817634409,734.3460215054,765.7921935484,13.3170528866,1786.0609677419,30,43543,29662,0
582347.895559929,676.552,681.295,33.3333333333,-1.5636552545,-1.069597563,-1.7614498789,-2.6741706308,-3.4831603662,650.04,752,765.5898709677,726.1234193548,757.1325806452,13.4679622435,1787.3051612903,30,37538,43543,0
554202.08194353,661.276,664.4783333333,25,-2.381136527,-3.2279105048,-4.3252112148,-5.5552263745,-7.6272923827,609.4,619,756.8178494624,716.2886236559,745.7516989247,13.4853861437,1789.0127956989,30,27779,37538,1
622580.227339829,657.602,662.5633333333,25,-0.5417732125,-0.6932144219,-0.3025589307,1.2877417871,10.202775957,670.34,662.01,745.7979784946,702.7819139785,739.0129247312,13.703893506,1791.4327956989,30,25169,27779,0
601817.587245429,651.206,657.3066666667,25,-0.9522205597,-0.7239804757,0.1957461544,4.107265423,-1.988245111,655.83,666.21,739.154,695.712344086,731.7946666667,13.7070347235,1793.8667741936,29,26753,25169,0
575420.016326229,640.386,646.1716666667,25,-1.6705949223,-1.2174535613,0.9191593792,-3.7226489097,-5.4570527085,621,530,731.9412043011,686.5245591398,722.6703225806,13.5402194373,1796.3034408602,29,18419,26753,1
595322.455648029,636.72,639.265,33.3333333333,-0.570333828,1.1939058107,-1.8090509047,-1.7194538016,2.0181451053,633.66,631,722.8223225806,679.0027741935,714.7416774194,13.4626510587,1798.8449462366,29,20078,18419,0
580488.515713129,641.438,635.2166666667,33.3333333333,0.7661208953,-1.5930428701,-1.4613087898,0.5365631695,-0.9450187663,627.7,631.58,714.8986451613,671.880344086,706.8077419355,14.1569493693,1801.4361290323,29,22452,20078,0
569360.03733863,632.24,638.3666666667,33.3333333333,-1.4244298021,-1.2834759749,0.1077162697,-0.8474981482,-0.74997753,623.01,601.54,706.9696774194,665.5994623656,699.0322365591,14.1350498465,1803.2461290323,29,31507,22452,0
534393.33883733,613.446,620.51,33.3333333333,-3.0929780096,-2.5019593348,-4.0086608149,-5.5404818392,-10.3309861483,561.86,538.01,699.1979139785,656.1250322581,687.7481505376,14.1958003755,1805.7678494624,29,32556,31507,1
564006.27595193,605.516,608.0966666667,33.3333333333,-1.3195619364,-2.1539886968,-2.5569786736,-3.4604792454,3.4100276574,581.35,628.88,687.9175698925,645.202,678.2871397849,14.2454181183,1808.1653763441,29,34802,32556,1
582082.36697313,600.96,606.41,33.3333333333,-0.732239849,-0.6790451197,-0.6554009829,4.1823915999,4.9547555423,610.77,590.01,678.4602795699,636.9352903226,671.2427956989,14.1560265538,1810.5720430108,26,23061,34802,0
561214.21206833,597.438,602.4816666667,33.3333333333,-0.5691171611,-0.5239020689,2.7451259576,2.4126751077,-0.129405327,609.9,610,671.4125591398,631.6101935484,664.58,14.0233039889,1812.9572043011,26,17682,23061,0
509373.39989123,579.934,587.1133333333,33.3333333333,-3.0276070889,-1.2017623241,-2.7390256512,-6.585916248,-13.0424271691,535.49,609.99,664.7392043011,621.1118494624,653.4696989247,14.0436329967,1815.9880645161,26,15393,17682,0
393611.41326923,574.562,572.445,33.3333333333,-0.9797192329,-2.0771559555,-4.4211264547,-6.5669870186,-0.0915468681,534.34,617,653.6310107527,603.8151827957,642.9112473118,14.3495857237,1818.8974193548,26,20316,15393,1
442722.31543353,575.34,576.3416666667,33.3333333333,0.1333806879,-1.0719630257,-1.3861489253,4.4419901966,8.9755272614,585.24,560.9,643.0321075269,595.7550967742,636.1956989247,14.4067596575,1821.3944086022,26,85468,20316,0
425674.24492893,569.764,576.6166666667,33.3333333333,-0.9342670837,-1.1354825229,2.8334990258,4.2960219727,-0.3834833159,584.7,530.01,636.3199354839,590.7737204301,629.6941505376,14.4003885997,1824.5231182796,26,62266,85468,0
403039.91994153,558.124,566.785,33.3333333333,-2.0051547242,0.754163387,1.0360668054,-2.9336634227,-5.4838435294,551.8,562.15,629.9292903226,584.205655914,621.6263655914,14.4818676424,1827.7362365591,26,42162,62266,1
417343.86158423,564.522,559.6833333333,33.3333333333,1.1604658173,1.4734689887,-1.0272171022,-1.3490839953,2.7856755387,567.46,599.78,621.8479139785,577.7687526882,615.0855053763,14.5349478096,1830.7638709678,33,62430,42162,0
410906.46306282,570.77,564.8083333333,33.3333333333,1.135025394,-0.8251000728,-0.9723056584,1.283463277,-0.2187489847,565.38,514.02,615.298172043,573.0000215054,608.9646666667,14.3397674485,1833.6275268817,33,45034,62430,1
475821.28343292,589.26,588.59,41.6666666667,2.9333587346,3.7625692473,6.8447068395,8.8742224899,17.9671939644,677.69,400,609.1143010753,569.3250537634,610.543311828,14.3869626601,1835.3815053764,33,28527,45034,0
447789.96642952,607.26,603.2166666667,41.6666666667,2.8711628659,4.9599144647,5.6846607734,8.6363656524,-0.6944626597,673.27,530,610.6872473118,570.7880860215,612.1108602151,14.6539722468,1838.8311827957,33,31447,28527,0
435070.35224752,630.88,617.715,33.3333333333,3.8782807169,4.1514320114,5.6081590101,-0.5713584671,-0.4482542744,669,571.22,612.266516129,573.8089462366,613.7895698925,14.6757903208,1842.1410752688,33,31175,31447,0
424665.65485412,651.298,637.3283333333,25,3.3086041772,4.1904424677,-0.4018080312,-0.255480717,-0.0627071596,669.57,541,613.8749677419,577.0267956989,615.7390537634,14.7039385544,1845.3923655914,33,46115,31175,0
403216.22864822,664.608,648.2133333333,25,2.222411939,-1.7137835674,-2.0535572032,-2.8562086677,-5.6497101757,632.79,535,615.8169462366,578.202344086,615.6025591398,14.6209418277,1848.4716129032,33,86464,46115,0
393517.20733553,653.07,657.1733333333,25,-1.779409564,-2.0506462901,-2.584776962,-3.8458118633,-2.0419135508,620.02,553,615.6708172043,579.1478924731,614.9624946237,14.525607634,1851.2626881721,27,117065,86464,1
402638.68208298,646.47,650.8916666667,33.3333333333,-1.0055430658,-1.1448652637,-1.5055846317,0.5664781403,3.1748698315,638.4,562.02,615.0174193548,580.9609677419,615.9224086022,14.3750451056,1853.8139784946,27,37941,117065,0
389288.36045688,638.35,643.6233333333,25,-1.2502338109,-1.5471154737,-0.1795839064,0.7515809159,-1.6717079997,628.02,633.64,615.8594623656,582.5268817204,616.3376129032,14.3852688686,1856.1351612903,27,25017,37941,1
398454.98054204,630.856,637.3083333333,33.3333333333,-1.1517621165,-0.0272751017,0.644271048,-0.6210283438,0.4296513122,631.72,651.9,616.1750752688,584.540344086,617.0375483871,14.4566527183,1857.5020430108,27,30437,25017,1
411196.34181494,631.288,631.5383333333,41.6666666667,0.0681528418,0.5956694399,-0.264064024,0.4397579639,0.4498646157,634.95,650,616.8422365591,587.6095913979,618.0402150538,14.6364443909,1858.8759139785,27,28188,30437,1
417924.49451066,635.49,632.9083333333,41.6666666667,0.6665115877,0.0394220267,0.6097987022,0.6998723972,0.9498801788,641.02,613.45,617.8388172043,590.6728172043,619.5475268817,14.6516089608,1858.7379569893,27,26685,28188,0
