btc_obv_1,btc_sma5_1,btc_bias6_1,btc_psy12_1,btc_asy5_1,btc_asy4_1,btc_asy3_1,btc_asy2_1,btc_asy1_1,btc_open_0,btc_low_7,btc_open_30,btc_high_30,btc_low_30,btc_close_30,sp500_close_30,google_trend_2,google_trend_3,wikipedia_trend_2,class_y0
-101832.32114858,222.652,223.3766666667,33.3333333333,-0.5447981411,0.4672179116,-0.3706492973,-1.6475221555,-1.3400083597,220.91,223.79,230.4493548387,240.1203225806,218.8892903226,229.7477849462,2029.2,11,11,6097,0
-108714.96799274,223.374,222.28,33.3333333333,0.330268466,-0.3323693021,-1.1708578757,-0.778768838,-0.2175293163,220.42,220.02,229.787311828,238.8106236559,218.7399354839,229.1742150538,2031.5965591398,11,11,7672,0
-119391.26106924,222.61,222.7366666667,33.3333333333,-0.3449918468,-0.9770139132,-0.6510065672,-0.3065056709,-0.3954820256,219.57,210.43,229.2112688172,237.7199354839,218.8847311828,228.6433763441,2034.1608602151,11,11,7871,1
-112426.65470206,221.55,222.675,41.6666666667,-0.4697756415,-0.0984605641,0.3153887011,0.5818477098,1.5591774452,223.02,210.59,228.6791397849,236.712688172,219.1287741935,228.4380645161,2037.8095698925,11,11,7815,1
-91014.1956777605,224.174,224.125,41.6666666667,1.1389989422,1.7587507677,2.4175107957,3.8240072064,6.0888369675,237,221.77,228.4718064516,237.0449247312,219.5852688172,229.1445806452,2041.9249462366,11,11,6489,1
-71189.4426230605,231.392,229.6433333333,41.6666666667,3.0265412641,3.8375589092,5.2485725542,7.0932701086,8.0977032497,256.81,217.28,229.1749892473,238.4467096774,220.8953763441,230.9997204301,2045.8553763441,10,11,5438,0
-100362.71361546,234.434,232.0983333333,41.6666666667,1.3345592175,1.7670695282,1.8363668892,-0.2898681499,-8.6774395496,235.61,215,231.0164516129,240.3493333333,221.4680645161,231.3778494624,2049.3126881721,10,11,7377,0
-112757.54302176,237.464,234.4783333333,41.6666666667,1.334562117,1.2784082849,-0.3250679426,-4.5364535388,-0.3954675279,234.69,215,231.3909892473,240.4337419355,222.0704086022,231.6366236559,2052.2503225807,10,11,5864,1
-99636.0018928605,241.804,238.67,50,1.8572239798,0.7993207328,-1.6334734395,1.8885096156,4.1724867592,244.6,217.99,231.6468387097,240.9441935484,222.7744086022,232.4652688172,2055.7994623656,10,11,5400,0
-112457.91351196,241.878,241.065,41.6666666667,0.0311992812,-1.985426711,0.2452442352,0.5656001168,-3.0412865256,237.37,218.01,232.4667741935,241.2822150538,223.3988602151,232.7503655914,2059.1327956989,10,11,5701,1
-103753.5737841,238.598,241.6633333333,41.6666666667,-1.3188586743,0.5207865445,0.8262045687,-0.8469365266,1.3474134724,240.61,221.37,232.7497204301,241.4358064516,224.202,233.1979784946,2062.2660215054,10,11,5604,1
-94410.8845289605,240.568,239.745,50,0.8190539877,1.1226843666,0.1060835691,1.6797686164,2.0121237604,245,236.9,233.1957634409,241.8068172043,225.179311828,233.896688172,2065.9884946237,10,11,6728,0
-97393.0965338105,242.71,241.375,50,0.8924435677,0.0724327699,1.1103392017,0.9918020663,-0.0285196278,245.84,227.75,233.8633763441,242.0358494624,226.3787526882,234.551483871,2069.5378494624,11,10,9003,0
-105144.84624973,241.07,241.675,50,-0.6816952503,-0.0917974315,-0.5715343995,-1.8633634794,-3.6982073311,236.46,229.2,234.5480860215,242.2214408602,226.7962795699,234.6070752688,2072.9786021505,11,10,4514,1
-98817.1197746605,241.526,240.8333333333,58.3333333333,0.1911884083,-0.0978678578,-0.8011983972,-1.1875377819,1.3231317674,239.63,232.01,234.602344086,241.9768817204,227.1711612903,234.8597419355,2076.2677419355,11,10,4331,0
-103961.233331551,241.318,241.1966666667,50,-0.0866415318,-0.6113328548,-0.8056039305,0.6406977699,-0.0417362277,239.53,232.01,234.8545806452,241.7497204301,227.8010537634,235.1264731183,2079.8735483871,11,10,5970,0
-107771.768372631,239.816,240.76,41.6666666667,-0.6214172443,-0.7696416484,0.2065469125,-0.351745515,-0.6617548023,237.99,235.59,235.1212258065,241.5576774194,228.4377419355,235.3251612903,2083.1035483871,11,10,5524,0
-113263.776387081,238.102,239.32,33.3333333333,-0.7109094716,0.0359149933,-0.3931572647,-0.5688677833,-0.4759807643,236.83,239.41,235.3210752688,241.3570752688,228.9861935484,235.5301505376,2086.1953763441,11,10,5342,1
-91251.7730163805,241.358,240.5483333333,41.6666666667,1.3314267457,1.3335004903,1.7919127297,3.0187464956,6.5134737555,252.29,244,235.5251612903,242.3778924731,229.6929032258,236.8218924731,2088.6474193548,11,10,5410,1
-85625.1446925105,244.122,243.3766666667,50,1.1213189445,1.4120827376,2.1033619176,3.3930332585,0.2725927614,253.45,232.48,236.7850322581,243.3182795699,230.9607956989,238.1222150538,2090.8602150538,11,11,5107,1
-75946.9661325205,247.88,246.4916666667,50,1.5102876695,2.0532982874,2.8963913047,1.0878500792,1.9031073971,257.95,232.05,238.0848602151,244.5991397849,232.1615913979,239.6987096774,2092.891827957,11,11,3947,1
-57931.7063384205,255.272,252.3883333333,58.3333333333,2.8874380901,3.7282928037,2.799899153,4.0635523488,6.2239973006,275.95,236.07,239.6355913979,246.9278064516,234.0050107527,242.2823870968,2095.4035483871,11,11,3881,1
-36954.3854617205,264.104,259.56,58.3333333333,3.4193972334,2.6458781029,3.4369732167,4.2039061265,2.1838149524,281.03,236,242.2852688172,249.6786236559,236.4259354839,245.1328817204,2097.0486021505,11,11,5400,0
-51267.5523547205,267.704,265.2166666667,50,1.375742757,1.6515302559,1.5676712088,-0.7604918371,-3.7047986267,270.72,234.01,245.1381505376,252.248688172,238.6621075269,247.2077419355,2097.9113978495,11,11,5312,1
-39839.2138981205,271.628,268.6016666667,58.3333333333,1.491118767,1.3881216095,-0.2238369542,-1.4276629074,0.8494728118,273.46,236.16,247.2095268817,254.5105806452,240.6287096774,249.3621505376,2098.8129032258,11,11,5371,0
-46692.4938136005,274.496,271.8033333333,58.3333333333,1.0804479938,-0.2054393329,-1.001857428,0.3496131714,-0.1502464691,272.61,245.2,249.3881290323,256.434172043,242.9514193548,251.3931182796,2097.7192473118,11,11,5326,1
-40975.8390374705,274.852,274.865,58.3333333333,0.1290701311,-0.3846160742,0.7221114432,0.6584307589,1.4671079869,276.71,245,251.414,258.4548387097,245.233311828,253.5858494624,2096.5379569893,10,11,6166,0
-45406.5298322905,273.652,274.8766666667,58.3333333333,-0.4316714333,0.386610365,0.2323228827,0.4236075586,-0.6198928697,275,255.61,253.6061505376,260.2437204301,247.4593548387,255.5394408602,2095.3227956989,10,11,704362,1
-33410.2110469905,276.92,275.8966666667,66.6666666667,1.1718712754,1.2524708914,1.7200433448,1.8465110238,4.3129149173,287.12,265.89,255.5584086022,262.6588172043,249.752,258.1639354839,2094.5210752688,10,11,847614,1
-20281.1501449905,280.302,279.1,75,1.2015902359,1.5395494121,1.5636965539,2.6554912657,0.9980676141,290,264.94,258.1817204301,265.4527096774,252.5635698925,260.8477419355,2091.3596774194,10,11,198517,1
-13543.6471423205,285.074,283.0083333333,75,1.6776634019,1.7303022556,2.5137006308,1.6140934875,2.2301193609,296.29,262.2,260.8653763441,268.108516129,255.3523870968,263.8112903226,2088.0606451613,10,11,47625,0
-21424.3211080805,288.794,286.78,66.6666666667,1.3011125136,1.7813638594,0.9375135068,0.9072364532,-0.4156464546,295.66,269,263.8127311828,270.6869032258,258.1933978495,266.5328172043,2086.3487096774,10,11,91941,0
-31034.8705101705,290.444,287.87,58.3333333333,0.5911760448,-0.3392586733,-0.7850341024,-2.2926108341,-4.1695752136,283.25,270,266.5573333333,272.9542150538,260.4875268817,268.3152258065,2083.713655914,10,11,29379,0
-36410.6702374505,289.422,289.0383333333,50,-0.3591543107,-0.698459792,-1.6746528429,-2.3041560371,-0.4387368606,282.36,271.12,268.339483871,274.552,262.4786451613,269.8806451613,2081.1130107527,11,10,6960,1
-33980.6245580205,288.772,288.9766666667,50,-0.2254033394,-0.8392840145,-0.9804965345,0.6140428051,1.6668224707,286.79,274.17,269.9272688172,276.0147311828,264.3973978495,271.6249677419,2078.5860215054,11,10,7010,1
-27480.7062849605,287.318,288.855,58.3333333333,-0.4964321714,-0.5166286005,0.7010202705,1.270898836,0.8749752013,289.27,283.96,271.6732473118,277.799827957,266.4683010753,273.4248817204,2077.8789247312,11,10,5985,0
-33928.1258383305,284.816,286.565,50,-0.8657143604,-0.0397491471,0.0932467573,-0.6935410994,-2.2620574,282.8,285.83,273.4721505376,279.427827957,268.1837634409,274.7379569892,2077.0793548387,11,10,64599,0
-55582.8079097305,279.456,280.0883333333,50,-1.9879237215,-2.3752204367,-3.7225680725,-6.0213397093,-9.7806220187,256.59,289,274.783827957,280.4219139785,267.661483871,274.2495913979,2077.9897849462,11,10,19438,1
-40565.0661910305,275.416,276.515,50,-1.4864696292,-2.2747926542,-3.3247152726,-3.856044209,2.0685336008,261.97,282.99,274.3030537634,280.1595053763,267.0952903226,274.0602580645,2078.2198924731,11,10,34247,1
-34886.6861494705,270.458,273.1733333333,58.3333333333,-1.8083787132,-2.4792171918,-2.5516037891,1.0629053257,0.0572770507,261.92,280.46,274.1222795699,279.8163010753,267.008688172,273.8438064516,2079.0115053764,11,10,23070,0
-39510.5810215205,264.604,268.715,50,-2.1335775401,-2.1014575752,0.458263906,-0.3468709414,-0.7510189334,260,281.42,273.9009247312,279.2544516129,266.8199569892,273.4480215054,2079.7955483871,11,11,12683,1
-33533.7424960505,261.592,265.1266666667,50,-1.0944714733,1.0770661631,0.7465770171,1.0912270004,2.9334729342,268.28,285.78,273.5029032258,279.2685591398,266.7796989247,273.5098494624,2080.571483871,11,11,6377,0
-42192.2154001605,263.49,262.3166666667,41.6666666667,0.7267401119,0.3912917396,0.5026299693,1.1294544207,-0.6745640929,265.98,281.9,273.5973763441,279.1093763441,266.7135698925,273.4076774194,2081.0890967742,11,11,4138,0
-61244.9451079605,260.128,260.4083333333,41.6666666667,-1.327216786,-1.6733402451,-1.9807806824,-4.4379074907,-8.2012508884,245.29,249.02,273.4933978495,278.6732688172,265.4747526882,271.9103870968,2081.0040215054,11,11,5218,1
-48363.3123409605,257.124,257.93,50,-1.1809285642,-1.2884059719,-2.6956989406,-3.7062663644,0.7887181595,246.99,249,272.0112688172,277.1302795699,263.8648387097,270.5199784946,2078.9501290323,11,11,7231,1
-39977.3751079405,254.97,255.8083333333,58.3333333333,-0.8461093223,-1.7910048864,-2.1631518176,0.8558977178,0.9230772761,249.23,257,270.619827957,275.8098709677,262.7946021505,269.2616344086,2076.6715053764,11,11,6234,0
-46067.2214887005,251.01,253.7983333333,50,-1.536591579,-1.7520984505,0.3976190288,0.2020694635,-0.518938349,247.93,256.25,269.3570752688,274.2535913979,261.7189032258,267.8992473118,2074.7912688172,11,11,6477,1
-40381.5819294005,248.396,251.32,50,-1.007903935,0.7904328033,0.7910043513,0.7249678889,1.9688741267,252.91,259.24,267.9895913979,272.890344086,260.7610107527,266.833483871,2073.0352258065,10,11,5378,0
-47071.8103179105,247.796,247.33,50,-0.2464096878,-0.5051916496,-0.9812812915,-1.2124527627,-4.3937796521,242.41,259.5,266.9220215054,271.4381075269,259.3043225806,265.0319569892,2071.4028387097,10,11,3472,1
-39120.0631800505,247.998,247.8216666667,58.3333333333,0.0816344159,-0.1287262991,0.0013443842,-0.9824204871,2.4289386778,247.95,241.84,265.1424516129,269.7282150538,257.6175268817,263.637483871,2071.3623870968,10,11,3636,0
-47234.1527367005,247,247.3716666667,50,-0.4044963295,-0.3758858246,-1.157472475,0.4606811135,-1.5075764509,243.93,236.4,263.7415483871,268.0131612903,256.0803655914,262.0155268817,2070.4289247312,10,11,6605,1
-41008.1362723105,246.75,246.9483333333,50,-0.1010858752,-0.6185758757,0.6398253831,-0.2547312642,0.9981139224,246.68,244.91,262.0931182796,266.2096344086,254.6067526882,260.5819569892,2069.0857849462,10,11,7775,1
-31201.3140692305,246.832,247.8383333333,58.3333333333,0.0324014691,1.1389467494,0.7089494399,1.8172123853,2.6363108482,253.22,245.12,260.6522580645,265.1245376344,253.503655914,259.6342795699,2068.2931827957,10,11,6750,1
-26152.7366936405,249.27,248.0583333333,58.3333333333,0.9828858544,0.6213726486,1.3310223484,1.4974765614,0.3586422746,254.19,247.25,259.6962795699,264.0809247312,252.8794193548,258.8049247312,2067.5978924731,10,11,6334,0
-28922.0183514605,250.42,250.0083333333,58.3333333333,0.4585070734,0.9500279545,0.9339992985,0.0828435236,-0.1929552273,253.6,239.96,258.862688172,263.0429247312,252.254344086,257.9796344086,2066.982172043,9,10,5670,1
-23162.6581914505,253.68,252.1066666667,66.6666666667,1.2921010369,1.3655978155,0.9420268046,1.2337190695,2.6603933664,260.57,236.52,258.0265806452,262.3901935484,251.7112903226,257.6373333333,2066.4530107527,9,10,5306,0
-29123.3358244405,255.458,253.9966666667,58.3333333333,0.7080596906,0.2259969012,0.1817817767,0.3691502788,-1.9220928089,255.54,238.55,257.6828602151,261.8984516129,251.3571612903,257.0011397849,2066.835139785,9,10,3671,0
-35133.6034059505,255.546,255.1683333333,50,0.0347140127,-0.0462680528,0.002627672,-1.3262551752,-0.7304175415,253.71,239.32,257.040516129,261.0318709677,250.8761505376,256.2903870968,2066.8570537635,9,10,4665,0
-46797.2595610505,253.624,253.7183333333,50,-0.7707913023,-0.9152503211,-2.1071315503,-2.199650921,-3.6688843004,244.84,244.52,256.3256344086,260.1032473118,249.8928172043,255.0357204301,2067.4176774194,9,10,5450,0
-54740.9701016005,251.57,251.925,41.6666666667,-0.8264607949,-1.6981743352,-1.623534844,-2.0700934952,-0.47130269,243.75,251.23,255.0842795699,258.6891182796,248.6802580645,253.798344086,2068.6110967742,9,10,5265,0
-66290.6007581005,246.66,248.9733333333,41.6666666667,-1.9793393805,-1.9936510234,-2.4147288506,-1.7876511257,-3.1039995615,235.99,250.76,253.8635268817,257.2313333333,247.0835913979,252.1811182796,2070.3394623656,9,10,5763,1
-62182.0967575305,242.774,244.9083333333,41.6666666667,-1.5813655168,-1.7941025106,-1.1691752473,-1.518111526,0.0677765096,236.09,251.65,252.2415913979,255.5955913979,245.7338709677,250.7044301075,2071.9473978495,9,9,4909,1
-59008.7691065805,239.33,241.7283333333,50,-1.4056617767,-0.8398561457,-0.9627072976,0.1079388343,0.148101159,236.42,254,250.7557849462,253.9618494624,244.5316774194,249.3775483871,2073.4875913979,9,9,3527,0
-72932.9958121805,235.044,236.6333333333,41.6666666667,-1.8339652537,-2.1746308947,-1.864841339,-2.8311502633,-5.8104016857,222.97,251.5,249.4193763441,252.4144731183,242.5470537634,247.2899139785,2074.3487526882,9,9,3402,0
-91515.1853874805,229.518,231.8366666667,33.3333333333,-2.4095474807,-2.2359344606,-3.0038381173,-4.5798077554,-3.3492138251,215.78,243.06,247.3159354839,250.1950322581,240.0712903226,244.8546666667,2075.4212043011,9,9,5343,1
-81565.8609660905,226.896,228.4116666667,33.3333333333,-1.1431184243,-1.4458421578,-1.9771565967,-0.0605340522,3.2281457207,222.83,238.47,244.876344086,247.9877634409,238.0104086022,243.0287741935,2076.9694623656,9,9,5560,1
-70730.9876792905,225.166,226.9966666667,41.6666666667,-0.746339159,-0.9699492385,0.6435349105,2.6399092783,2.051672836,227.36,231,243.0443010753,246.3720645161,236.6450752688,241.6437204301,2078.5322365591,9,9,4787,0
-78659.3830792105,222.386,224.7383333333,33.3333333333,-1.2114353818,-0.0616938058,1.0341462006,-0.0628535595,-2.177379955,222.6,233,241.6473978495,244.8035053763,235.2501935484,240.0614623656,2078.4095268817,9,9,5124,1
-74039.0675002205,222.436,222.555,41.6666666667,0.0223939112,0.8652958453,0.0776792201,-0.9093175878,0.3587447794,223.35,233.42,240.0626236559,243.1244301075,233.9383655914,238.6036129032,2078.3405806452,9,9,5902,0
-79940.5631759705,223.784,222.4533333333,41.6666666667,0.6150961581,-0.0381662325,-0.7347792554,-0.0134789056,-0.3857025906,222.54,219.64,238.5993333333,241.7036989247,232.7907956989,237.1728817204,2078.3038924731,9,9,5218,1
-73973.7019366705,224.068,223.87,50,0.1270186299,-0.3541449216,0.2536000895,0.2010277446,0.7877580797,224.3,210,237.1668387097,240.3103225806,231.6877204301,235.9404731183,2079.3177849462,9,9,5033,1
-64050.0236863205,225.716,226.0133333333,58.3333333333,0.7115852881,1.4338265989,1.7921872054,2.8811321034,4.9745061272,235.71,214.05,235.9325806452,239.6065806452,230.8195268817,235.5229032258,2080.3489247312,9,9,7111,0
-74760.5239265205,227.886,227.005,58.3333333333,0.9518296515,1.1001008695,1.5953686896,1.9991739945,-0.9761581381,233.25,222.44,235.5112258065,239.1505806452,230.3621505376,235.0264086022,2081.9940860215,9,9,7205,1
-66407.6666047805,230.402,229.235,58.3333333333,1.0956633807,1.4660048736,1.6920871382,0.0508776437,1.0779134255,235.61,220,235.0012043011,238.6060430108,230.1578924731,234.7630107527,2084.0629032258,9,9,7917,0
-74951.3337121205,231.942,230.375,50,0.6803076482,0.6534450403,-0.7869086553,-0.6922839139,-2.4624812533,231.04,220.32,234.713827957,238.1124731183,229.7160645161,234.148688172,2086.3908602151,9,9,9031,0
-80237.4323056405,232.306,230.9716666667,50,0.1616278056,-1.0415917748,-1.063402987,-2.1340611932,-1.8056411332,226.12,221.91,234.1524301075,237.409655914,229.1439139785,233.3044731183,2088.5940860215,9,9,7494,0
-91475.7885937405,229.062,230.175,50,-1.4257231652,-1.538114422,-2.4101237045,-2.3839449301,-2.962248727,219.52,221.43,233.3079139785,236.4284731183,227.9214623656,232.0841505376,2090.6612903226,9,9,5913,1
-77659.2971132405,227.818,228.7566666667,50,-0.5401040207,-0.9446083822,-0.4386507585,0.2448444288,3.4519375846,227.17,223.91,232.0872903226,235.6695698925,226.9276989247,231.4223655914,2092.1494623656,9,9,9956,0
-87005.0803206505,225.654,227.375,41.6666666667,-0.9387159015,-0.5577745636,-0.1418190404,1.2683958029,-0.9151459788,225.18,229.1,231.421311828,234.8091612903,226.2514193548,230.682172043,2093.9930107527,9,9,7736,1
-78336.7196711104,224.702,225.625,50,-0.4178155985,-0.0708592148,0.8929372892,-0.3865628585,0.1420202618,225.5,232.01,230.6823010753,233.9666021505,225.638172043,229.9988387097,2094.8698924731,9,9,10727,1
-65846.5173113105,226.718,226.6183333333,50,0.8722614391,1.8308889806,1.290539446,2.3933821584,4.644744055,236.47,228,230.0009892473,234.0104301075,225.2365591398,230.0554408602,2094.4059139785,9,9,5719,0
-72533.6406705005,229.014,227.4316666667,50,1.0194873197,0.4113747535,0.8535483309,1.2093123654,-2.2261193241,231.05,225.7,230.0756989247,234.0230537634,225.2462365591,229.7938494624,2095.3543010753,9,9,6869,1
-68183.5816027905,230.334,229.8166666667,50,0.5726327044,0.9445773752,1.2120964131,-0.5042274079,1.2176645084,233.83,214.98,229.8167741935,233.7726666667,225.2335698925,229.7485806452,2096.1983870968,9,9,5972,1
-63775.7674356105,233.102,231.7783333333,50,1.1930458267,1.455802218,0.3928216056,1.7022920705,2.1869196326,239.73,217.52,229.7708172043,234.0439139785,225.409827957,230.078688172,2096.9521505376,9,9,4620,0
-71280.4561895305,235.674,233.975,50,1.109335249,0.2254830475,1.042683838,0.9551935029,-0.2765326269,238.22,221.45,230.1472043011,234.3429462366,225.8693548387,230.3988817204,2098.1155913979,9,9,4693,0
-79902.0035081005,235.458,235.5816666667,41.6666666667,-0.0916576331,0.4419577897,0.1833888835,-0.818376491,-1.3602203552,235.18,221.81,230.4572688172,234.450688172,225.9469247312,230.5443655914,2097.5430107527,9,9,4972,0
-88525.8307201405,234.956,234.2966666667,41.6666666667,-0.2185052964,-0.5775477476,-1.4990368744,-2.1102889981,-2.860357641,228.34,224.6,230.6042795699,234.4229892473,225.9008172043,230.3167741935,2096.2887096774,9,9,5880,1
