btc_obv_1,btc_sma5_1,btc_bias6_1,btc_psy12_1,btc_asy5_1,btc_asy4_1,btc_asy3_1,btc_asy2_1,btc_asy1_1,btc_open_0,btc_low_5,ntran_value_30,trfee_value_2,hrate_2,hrate_7,class_y0
-55582.8079097305,279.456,280.0883333333,50,-1.9879237215,-2.3752204367,-3.7225680725,-6.0213397093,-9.7806220187,256.59,280.46,97838.9483870968,14.75421706,337142.025859,313565.660415,1
-40565.0661910305,275.416,276.515,50,-1.4864696292,-2.2747926542,-3.3247152726,-3.856044209,2.0685336008,261.97,281.42,98129.6,15.20202714,332426.75277,327711.479681,1
-34886.6861494705,270.458,273.1733333333,58.3333333333,-1.8083787132,-2.4792171918,-2.5516037891,1.0629053257,0.0572770507,261.92,285.78,98457.5311827957,16.03415694,337142.025859,315923.296959,0
-39510.5810215205,264.604,268.715,50,-2.1335775401,-2.1014575752,0.458263906,-0.3468709414,-0.7510189334,260,281.9,98617.5397849462,16.10498382,332426.75277,346572.572037,1
-33533.7424960505,261.592,265.1266666667,50,-1.0944714733,1.0770661631,0.7465770171,1.0912270004,2.9334729342,268.28,249.02,97727.5204301075,14.67230432,337142.025859,308850.387326,0
-42192.2154001605,263.49,262.3166666667,41.6666666667,0.7267401119,0.3912917396,0.5026299693,1.1294544207,-0.6745640929,265.98,249,98283.4107526882,12.03965358,313565.660415,337142.025859,0
-61244.9451079605,260.128,260.4083333333,41.6666666667,-1.327216786,-1.6733402451,-1.9807806824,-4.4379074907,-8.2012508884,245.29,257,98168.8086021505,17.375943,358360.75476,332426.75277,1
-48363.3123409605,257.124,257.93,50,-1.1809285642,-1.2884059719,-2.6956989406,-3.7062663644,0.7887181595,246.99,256.25,97872.7462365591,14.32893236,387831.112209,337142.025859,1
-39977.3751079405,254.97,255.8083333333,58.3333333333,-0.8461093223,-1.7910048864,-2.1631518176,0.8558977178,0.9230772761,249.23,259.24,97870.9548387097,15.31775967,385508.770219,332426.75277,0
-46067.2214887005,251.01,253.7983333333,50,-1.536591579,-1.7520984505,0.3976190288,0.2020694635,-0.518938349,247.93,259.5,98392.6086021505,14.07414031,346028.956402,337142.025859,1
-40381.5819294005,248.396,251.32,50,-1.007903935,0.7904328033,0.7910043513,0.7249678889,1.9688741267,252.91,241.84,97862.6774193548,15.37769189,399442.822155,313565.660415,0
-47071.8103179105,247.796,247.33,50,-0.2464096878,-0.5051916496,-0.9812812915,-1.2124527627,-4.3937796521,242.41,236.4,97189.488172043,12.89657663,348351.298391,358360.75476,1
-39120.0631800505,247.998,247.8216666667,58.3333333333,0.0816344159,-0.1287262991,0.0013443842,-0.9824204871,2.4289386778,247.95,244.91,97495.6731182796,12.19379189,350673.64038,387831.112209,0
-47234.1527367005,247,247.3716666667,50,-0.4044963295,-0.3758858246,-1.157472475,0.4606811135,-1.5075764509,243.93,245.12,97982.1247311828,14.80696195,329772.562477,385508.770219,1
-41008.1362723105,246.75,246.9483333333,50,-0.1010858752,-0.6185758757,0.6398253831,-0.2547312642,0.9981139224,246.68,247.25,99801.6086021505,14.73616593,346028.956402,346028.956402,1
-31201.3140692305,246.832,247.8383333333,58.3333333333,0.0324014691,1.1389467494,0.7089494399,1.8172123853,2.6363108482,253.22,239.96,100866.737634409,18.11563857,329772.562477,399442.822155,1
-26152.7366936405,249.27,248.0583333333,58.3333333333,0.9828858544,0.6213726486,1.3310223484,1.4974765614,0.3586422746,254.19,236.52,101148.374193548,16.0150584,341384.272423,348351.298391,0
-28922.0183514605,250.42,250.0083333333,58.3333333333,0.4585070734,0.9500279545,0.9339992985,0.0828435236,-0.1929552273,253.6,238.55,100812.475268817,14.6205005,350673.64038,350673.64038,1
-23162.6581914505,253.68,252.1066666667,66.6666666667,1.2921010369,1.3655978155,0.9420268046,1.2337190695,2.6603933664,260.57,239.32,100475.15483871,15.06052225,357640.666348,329772.562477,0
-29123.3358244405,255.458,253.9966666667,58.3333333333,0.7080596906,0.2259969012,0.1817817767,0.3691502788,-1.9220928089,255.54,244.52,100588.047311828,14.3073758,371157.005412,346028.956402,0
-35133.6034059505,255.546,255.1683333333,50,0.0347140127,-0.0462680528,0.002627672,-1.3262551752,-0.7304175415,253.71,251.23,101385.737634409,15.31261593,317081.150319,329772.562477,0
-46797.2595610505,253.624,253.7183333333,50,-0.7707913023,-0.9152503211,-2.1071315503,-2.199650921,-3.6688843004,244.84,250.76,101887.879569892,16.185038,390820.952719,341384.272423,0
-54740.9701016005,251.57,251.925,41.6666666667,-0.8264607949,-1.6981743352,-1.623534844,-2.0700934952,-0.47130269,243.75,251.65,102995.724731183,15.47753386,292501.216186,350673.64038,0
-66290.6007581005,246.66,248.9733333333,41.6666666667,-1.9793393805,-1.9936510234,-2.4147288506,-1.7876511257,-3.1039995615,235.99,254,103851.086021505,16.98327802,351493.058105,357640.666348,1
-62182.0967575305,242.774,244.9083333333,41.6666666667,-1.5813655168,-1.7941025106,-1.1691752473,-1.518111526,0.0677765096,236.09,251.5,103996.027956989,29.80724162,349035.064692,371157.005412,1
-59008.7691065805,239.33,241.7283333333,50,-1.4056617767,-0.8398561457,-0.9627072976,0.1079388343,0.148101159,236.42,243.06,103188.496774194,17.10524583,336745.097625,317081.150319,0
-72932.9958121805,235.044,236.6333333333,41.6666666667,-1.8339652537,-2.1746308947,-1.864841339,-2.8311502633,-5.8104016857,222.97,238.47,103455.806451613,14.35766331,334287.104212,390820.952719,0
-91515.1853874805,229.518,231.8366666667,33.3333333333,-2.4095474807,-2.2359344606,-3.0038381173,-4.5798077554,-3.3492138251,215.78,231,104209.666666667,15.91337178,346577.071279,292501.216186,1
-81565.8609660905,226.896,228.4116666667,33.3333333333,-1.1431184243,-1.4458421578,-1.9771565967,-0.0605340522,3.2281457207,222.83,233,104391,16.94687098,388362.959305,351493.058105,1
-70730.9876792905,225.166,226.9966666667,41.6666666667,-0.746339159,-0.9699492385,0.6435349105,2.6399092783,2.051672836,227.36,233.42,104465.651612903,15.07987703,302333.189839,349035.064692,0
-78659.3830792105,222.386,224.7383333333,33.3333333333,-1.2114353818,-0.0616938058,1.0341462006,-0.0628535595,-2.177379955,222.6,219.64,104413.324731183,15.02016737,339203.091039,336745.097625,1
-74039.0675002205,222.436,222.555,41.6666666667,0.0223939112,0.8652958453,0.0776792201,-0.9093175878,0.3587447794,223.35,210,104259.376344086,14.2760589,329371.117385,334287.104212,0
-79940.5631759705,223.784,222.4533333333,41.6666666667,0.6150961581,-0.0381662325,-0.7347792554,-0.0134789056,-0.3857025906,222.54,214.05,103195.320430108,13.91339511,326913.123972,346577.071279,1
-73973.7019366705,224.068,223.87,50,0.1270186299,-0.3541449216,0.2536000895,0.2010277446,0.7877580797,224.3,222.44,104026.417204301,12.06487514,334287.104212,388362.959305,1
-64050.0236863205,225.716,226.0133333333,58.3333333333,0.7115852881,1.4338265989,1.7921872054,2.8811321034,4.9745061272,235.71,220,104757.12688172,15.96574801,408026.906612,302333.189839,0
-74760.5239265205,227.886,227.005,58.3333333333,0.9518296515,1.1001008695,1.5953686896,1.9991739945,-0.9761581381,233.25,220.32,105397.83655914,16.81026573,376310.70587,339203.091039,1
-66407.6666047805,230.402,229.235,58.3333333333,1.0956633807,1.4660048736,1.6920871382,0.0508776437,1.0779134255,235.61,221.91,105608.853763441,16.12435635,338442.961883,329371.117385,0
-74951.3337121205,231.942,230.375,50,0.6803076482,0.6534450403,-0.7869086553,-0.6922839139,-2.4624812533,231.04,221.43,106011.195698925,14.77482324,326609.291887,326913.123972,0
-80237.4323056405,232.306,230.9716666667,50,0.1616278056,-1.0415917748,-1.063402987,-2.1340611932,-1.8056411332,226.12,223.91,105746.91827957,16.22929386,284008.079902,334287.104212,0
-91475.7885937405,229.062,230.175,50,-1.4257231652,-1.538114422,-2.4101237045,-2.3839449301,-2.962248727,219.52,229.1,105023.997849462,99.96396999,364477.035874,408026.906612,1
-77659.2971132405,227.818,228.7566666667,50,-0.5401040207,-0.9446083822,-0.4386507585,0.2448444288,3.4519375846,227.17,232.01,105335.853763441,13.29723822,352643.365878,376310.70587,0
-87005.0803206505,225.654,227.375,41.6666666667,-0.9387159015,-0.5577745636,-0.1418190404,1.2683958029,-0.9151459788,225.18,228,105803.04516129,15.1962056,326609.291887,338442.961883,1
-78336.7196711104,224.702,225.625,50,-0.4178155985,-0.0708592148,0.8929372892,-0.3865628585,0.1420202618,225.5,225.7,106510.391397849,15.80028461,371577.237872,326609.291887,1
-65846.5173113105,226.718,226.6183333333,50,0.8722614391,1.8308889806,1.290539446,2.3933821584,4.644744055,236.47,214.98,106997.406451613,17.28262292,305308.685895,284008.079902,0
-72533.6406705005,229.014,227.4316666667,50,1.0194873197,0.4113747535,0.8535483309,1.2093123654,-2.2261193241,231.05,217.52,106895.612903226,16.08932183,314775.621891,364477.035874,1
-68183.5816027905,230.334,229.8166666667,50,0.5726327044,0.9445773752,1.2120964131,-0.5042274079,1.2176645084,233.83,221.45,106270.709677419,15.30178105,347909.89788,352643.365878,1
-63775.7674356105,233.102,231.7783333333,50,1.1930458267,1.455802218,0.3928216056,1.7022920705,2.1869196326,239.73,221.81,105017.634408602,14.07475563,347909.89788,326609.291887,0
-71280.4561895305,235.674,233.975,50,1.109335249,0.2254830475,1.042683838,0.9551935029,-0.2765326269,238.22,224.6,104324.156989247,12.37823502,326609.291887,371577.237872,0
-79902.0035081005,235.458,235.5816666667,41.6666666667,-0.0916576331,0.4419577897,0.1833888835,-0.818376491,-1.3602203552,235.18,230.51,104924.361290323,13.94423733,312624.333323,305308.685895,0
-88525.8307201405,234.956,234.2966666667,41.6666666667,-0.2185052964,-0.5775477476,-1.4990368744,-2.1102889981,-2.860357641,228.34,229.87,105437.741935484,16.03734494,364728.388877,314775.621891,1
-77463.1816000405,235.564,235.275,50,0.2583422366,-0.2238021124,-0.2062252743,0.3707722662,3.6019021734,236.92,232.31,105919.23655914,16.01690293,338676.3611,347909.89788,1
-67976.4266323905,236.404,236.8366666667,58.3333333333,0.3484119632,0.5046481107,1.1262709327,3.1195852196,2.6372682658,243.22,236.07,106071.088172043,16.35823476,381306.952007,347909.89788,0
-73476.0327915405,237.128,237.33,50,0.3014839515,0.7169100282,1.9093325846,1.0630477902,-0.5111726853,241.83,229.66,105599.804301075,15.86988861,350518.191907,326609.291887,0
-76996.2750003104,237.93,237.4616666667,50,0.3382262999,1.1378722852,0.3165289891,-0.8438406492,-1.1765086131,239.13,227.01,104610.703225806,14.78591409,298414.136354,312624.333323,1
-67305.6355139905,240.492,238.4916666667,50,1.0909705386,0.4632376299,-0.2614392487,-0.1365725304,0.9033635523,241.3,227.35,104506.32688172,15.2176298,305519.234838,364728.388877,0
-75724.3511964805,241.324,240.5816666667,41.6666666667,0.3481987927,-0.2240685755,-0.1283672056,0.3957034982,-0.111956556,241.03,235.29,105142.225806452,16.18034809,352886.558069,338676.3611,0
-85056.8175018404,239.878,240.4316666667,41.6666666667,-0.6035894358,-0.6266936234,-0.4434219602,-1.1168147165,-2.121672877,235.97,238.62,105348.425806452,16.75259925,374201.853523,381306.952007,1
-77526.3166935404,238.912,239.42,41.6666666667,-0.4032781856,-0.2099705787,-0.5810819558,-0.8156446557,0.4903835657,237.12,238.02,105070.877419355,15.40723591,383675.318169,350518.191907,1
-72989.3877321004,238.56,238.655,41.6666666667,-0.1477446383,-0.410521686,-0.5100433959,0.2957713446,0.1011591235,237.39,237.99,105248.735483871,14.19848984,331571.262615,298414.136354,0
-76106.1772054204,237.432,238.0766666667,41.6666666667,-0.4730176869,-0.5632829697,-0.0438196672,-0.3109212836,-0.7230016908,235.43,237.54,104462.870967742,15.0815495,390780.416654,305519.234838,1
-73461.0157974704,236.42,237.1883333333,50,-0.4243345754,0,-0.1634611886,-0.2957713446,0.1314590016,235.69,235.06,103220.292473118,13.79618089,303150.868677,352886.558069,0
-80904.2356177504,235.8,235.8283333333,50,-0.2644864071,-0.4532039003,-0.6379915749,-0.595486517,-1.3224320356,233.03,232.22,102809.156989247,12.33378944,419738.369702,374201.853523,0
-86472.5124159004,234.654,235.0666666667,41.6666666667,-0.489213984,-0.6368072608,-0.6080757842,-0.9778431771,-0.6332543186,231.4,235.12,102957.610752688,14.85179661,332393.96907,383675.318169,1
-78649.1557867404,234.066,234.6166666667,41.6666666667,-0.2492613866,-0.1308263106,-0.218254748,0.3338338958,1.3009221102,234.4,234,103138.774193548,15.46219384,329967.735719,331571.262615,1
-74039.8745599704,233.934,234.2216666667,50,-0.0560914828,-0.1029791039,0.3035052066,0.7718849692,0.2428478283,235,234.15,102837.819354839,15.67924364,344525.135825,390780.416654,1
-63588.0750754704,234.538,234.7766666667,58.3333333333,0.254340635,0.6485338027,1.0757965097,0.9632337095,1.6836195908,238.8,231.44,102607.765591398,14.46308563,371213.702684,303150.868677,0
-66804.3548943905,235.516,235.075,50,0.4156280717,0.6778486692,0.4701575223,0.5838123693,-0.5159948523,237.87,230.86,101895.03655914,15.32116469,344525.135825,419738.369702,1
-63882.8069232704,237.08,236.1333333333,58.3333333333,0.6647163172,0.505664869,0.5932705492,0.0480960285,0.6121869092,239.69,231,100911.827956989,13.47221894,291148.002105,332393.96907,0
-69507.8939802504,237.312,236.8316666667,58.3333333333,0.0987194039,0.0626872978,-0.4776234666,-0.4584377737,-1.5290624566,235.72,233.75,101107.677419355,12.74716388,342098.902474,329967.735719,1
-60917.8182133004,237.454,237.045,58.3333333333,0.0603344342,-0.3454868549,-0.2886508558,-0.7390697383,0.0509229801,235.71,232.92,101387.034408602,15.48928101,349377.602526,344525.135825,0
-69490.6917018305,236.69,237.0733333333,50,-0.3222610637,-0.2738276165,-0.5691657918,-0.0892174593,-0.2293578987,235.32,237.4,101740.369892473,17.74572734,327541.502369,371213.702684,1
-64484.7109182605,236.43,236.6516666667,58.3333333333,-0.1096540219,-0.2901142547,0.1228684793,0.158841229,0.5470403566,236.46,237.66,102174.703225806,16.09865543,351803.835877,344525.135825,0
-70650.6023308305,235.792,236.3633333333,50,-0.2684943006,0.0466477384,0.0452226578,0.1825129361,-0.1820144844,236.03,233.1,103476.795698925,16.12750693,320262.802316,291148.002105,0
-74896.5467990105,235.096,235.1783333333,50,-0.2976321765,-0.3847709657,-0.4365753213,-0.9283831603,-1.6747518361,232.11,234,105395.255913979,17.52633345,380918.636088,342098.902474,0
-79268.7551087105,233.736,234.065,50,-0.585466453,-0.6744935916,-1.0816715744,-1.5315001193,-1.3882484026,228.91,234,104894.496774194,18.13414229,300852.935509,349377.602526,0
-91453.7176525104,231.404,232.0316666667,41.6666666667,-1.0170500217,-1.4080726163,-1.8167586603,-1.8877620724,-2.3872757422,223.5,234.87,105763.32688172,13.638817,356656.302579,327541.502369,1
-83708.8390365905,229.148,230.3666666667,41.6666666667,-0.9775795612,-1.1764708304,-1.0103771618,-0.8214415414,0.7443926593,225.17,234,107654.430107527,45.24728362,332393.96907,351803.835877,0
-89524.4121973204,226.796,228.335,33.3333333333,-1.0221646491,-0.8590178523,-0.6826076689,0.1697263678,-0.4049399237,224.8,231,108921.550537634,19.09865642,345390.94554,320262.802316,0
-94346.8213072504,224.972,226.1616666667,33.3333333333,-0.8016893965,-0.655049645,-0.0776409459,-0.4886577485,-0.5723755733,222.99,228,110024.243010753,17.86202728,335928.179909,380918.636088,1
-85950.1084456005,224.07,224.8766666667,33.3333333333,-0.3979747911,0.0993504467,-0.1156636242,0.0289745255,0.6303246243,224.4,220.65,110190.350537634,17.47387221,335928.179909,300852.935509,1
-83177.7772828005,224.366,224.2233333333,41.6666666667,0.1319960198,-0.0211031401,0.1068424545,0.4464514683,0.2625783124,224.95,221.34,109868.169892473,16.17225384,335928.179909,356656.302579,0
-86502.1599170705,223.87,224.0883333333,33.3333333333,-0.2214901622,-0.1756277219,-0.0433784381,-0.3802299693,-1.0230382509,222.65,222.57,108695.376344086,15.2555162,380876.316657,332393.96907,1
-77515.2929936605,224.65,224.5866666667,41.6666666667,0.3448056404,0.5741009438,0.555359717,0.7017504193,2.4265390894,228.05,222,107926.529032258,13.64505466,395070.465104,345390.94554,1
-68385.5851065205,225.792,225.325,41.6666666667,0.5056834725,0.4745231845,0.5451714752,1.3292763383,0.2320135871,228.7,219.03,108561.03655914,15.28474251,333562.488501,335928.179909,0
-74670.3257898805,226.472,226.1266666667,41.6666666667,0.3007575473,0.310302356,0.754749225,-0.0811457072,-0.3943050016,227.88,223.07,110265.116129032,16.68496332,383242.008065,335928.179909,1
-69943.0109301305,227.28,226.8983333333,50,0.3559408514,0.7006856269,0.1254011394,0.0720949156,0.5384948328,229.14,221.86,111393.694623656,20.21619753,373779.242434,335928.179909,1
-64055.8626431105,228.62,227.6333333333,58.3333333333,0.5928326086,0.1344059884,0.1018701222,0.3499576841,0.1614205355,229.3,222.31,112491.148387097,18.23746303,366682.168211,380876.316657,1
-60046.0580050605,229.314,229.1233333333,66.6666666667,0.301869544,0.3193335332,0.5572130448,0.5665721508,0.9717237662,231.64,226.67,112765.640860215,18.13113121,321734.031462,395070.465104,1
-56459.7768665705,229.992,229.7766666667,66.6666666667,0.2942825289,0.4664294115,0.4424076045,0.582901139,0.1940785117,232.08,226.83,112221.606451613,17.53784362,373779.242434,333562.488501,1
-45954.1922113705,231.616,230.98,75,0.7004942699,0.7409941292,0.9341853271,0.9154161075,1.6367537032,236,227.25,113097.744086022,15.99530424,358182.179015,383242.008065,1
-27999.5983989705,235.828,234.695,83.3333333333,1.7593570747,2.1588412096,2.554547024,3.7347812801,5.8328088571,250.02,228.29,114028.066666667,18.51876216,370533.288636,373779.242434,0
-44950.7397132705,239.5,237.8166666667,75,1.5398666194,1.6819023327,2.1778436063,2.4483885579,-0.9360317413,247.76,228.06,115498.333333333,19.75196704,303837.296682,366682.168211,1
-33805.6099074705,242.852,240.9833333333,75,1.397118154,1.6978780646,1.7182528517,-0.3390251509,0.2579814394,248.45,230.94,116133.735483871,24.94126752,350771.513242,321734.031462,0
-40588.6849001005,245.174,242.9933333333,75,0.9762546631,0.8111299031,-0.8627630816,-0.8261287517,-1.9102389428,243.75,231.55,116957.034408602,19.74416605,380414.176333,373779.242434,1
-36153.9978399505,246.942,245.105,75,0.7357074817,-0.5385678621,-0.4060799024,-0.7381105732,0.4340177963,244.65,234.35,117055.006451613,29.0238427,397705.729803,358182.179015,0
-38100.2908699705,245.652,246.3916666667,66.6666666667,-0.5225825422,-0.4192202424,-0.6449541364,-0.0123117331,-0.4586412626,243.6,243.2,115600.08172043,22.55311938,331009.737848,370533.288636,1
-32950.5270114605,245.3,245.71,75,-0.1425799947,-0.2427203532,0.3131191767,0.2526698669,0.9639809964,245.99,240,115493.410752688,13.16567765,301367.074757,303837.296682,0
-37904.4304076505,244.368,245.04,66.6666666667,-0.3787653333,0.0041030691,-0.13920184,0.0205178714,-0.9229452537,243.85,242.14,116442.860215054,23.22920549,365592.844788,350771.513242,0
-44627.7437320805,243.666,243.6716666667,58.3333333333,-0.2901536765,-0.4711965447,-0.4753816387,-1.1950629563,-1.4671806589,240.19,239.93,116380.440860215,22.92876742,353241.735167,380414.176333,1
-39624.8124299005,243.11,243.385,58.3333333333,-0.2284612096,-0.1709161964,-0.5492152606,-0.3623502641,0.7424801307,242.08,241.06,116225.092473118,16.74555521,373003.51056,397705.729803,1
-34352.9613643905,242.978,243.0883333333,58.3333333333,-0.0542518108,-0.3088100126,-0.1040982656,0.577442931,0.4124057313,242.98,242.64,116205.167741935,16.65594974,395235.507879,331009.737848,1
-27251.8586600405,244.02,244.35,58.3333333333,0.4191541357,0.7546789831,1.4952988638,1.8717082303,3.3310107292,251.28,242.14,115733.625806452,18.07278654,365592.844788,301367.074757,0
-33356.1708629705,244.996,244.7866666667,50,0.3964708594,0.8623837389,0.9023516083,1.1473245468,-1.0363616355,248.63,238.2,114542.36344086,17.01717922,316188.406303,365592.844788,1
-17963.0665359705,248.166,246.8366666667,58.3333333333,1.2780681094,1.411965104,1.7451515616,0.9522219777,2.940805591,256.04,239.18,114659.333333333,15.34595899,363122.622864,353241.735167,1
1939.3773082295,252.27,250.555,58.3333333333,1.6279200784,1.9317986651,1.4653946438,2.7162727834,2.4917399758,262.58,240,116867.288172043,17.63474995,336442.8851,373003.51056,0
-11455.7761306705,255.198,253.1616666667,58.3333333333,1.1701299108,0.6299097062,1.1853334868,0.3075974347,-1.8765451064,257.62,242.36,119084.821505376,27.42901276,351177.609994,395235.507879,0
-21282.7709118505,255.864,255.0883333333,50,0.2633750369,0.588309205,-0.195856257,-1.5396543734,-1.2027636404,254.49,247.04,120239.004301075,23.45051495,356089.184959,365592.844788,1
-12128.9183464005,257.324,255.8733333333,58.3333333333,0.5787853856,-0.0117196658,-0.846206213,-0.3310367663,0.5406901077,256.06,248.3,121598.008602151,21.94824463,343810.247547,316188.406303,1
-4219.0616177705,258.156,257.8033333333,58.3333333333,0.3223376761,-0.2200128988,0.3321645037,1.0996285757,1.6585670437,260.16,255,121347.460215054,25.17856317,397837.572161,363122.622864,1
17143.5520320295,259.956,260.38,66.6666666667,0.6742211468,1.3119127102,2.1501381603,2.9548621866,4.2511573296,271.39,253.81,120304.875268817,19.74261492,380647.059784,336442.8851,0
-2884.3094359705,262.134,261.3816666667,66.6666666667,0.8280505247,1.335754066,1.6007753854,1.5718795562,-1.1073982171,268.53,253.19,122507.012903226,18.13805799,356089.184959,351177.609994,0
-16639.9394118705,264.328,262.6966666667,58.3333333333,0.8438902038,0.9196902279,0.6733979559,-1.1154817309,-1.1235652447,265.67,252.4,127839.610752688,29.305557,417483.872021,356089.184959,1
-597.6711219705,267.27,265.3783333333,58.3333333333,1.1177535739,0.9825502065,-0.1069855012,0.3932208567,1.9100069581,270.41,254.05,132831.324731183,44.63938234,363456.547407,343810.247547,0
-14504.3155731705,269.014,267.545,50,0.6592674304,-0.2387050443,0.0508593466,0.6380716422,-0.6338636736,268.98,258.75,136741.483870968,50.05174109,378191.272302,397837.572161,1
14646.9977796295,271.76,271.7166666667,58.3333333333,0.9866746595,1.5101928786,2.3881122531,2.6271649006,5.8881934748,284.63,267.13,142258.053763441,42.4508178,338898.672582,380647.059784,1
26340.2221335295,276.386,275.0733333333,58.3333333333,1.6526401547,2.3466915046,2.4922530201,4.0553113669,2.2224292589,291.65,264.01,144835.972043011,38.9927783,383102.847267,356089.184959,1
48837.6898403295,285.394,282.08,58.3333333333,3.133848285,3.4398086167,4.7976993801,4.2524523328,6.2824754067,310.55,263.01,149447.879569892,36.93888783,356089.184959,417483.872021,0
19061.7107684295,289.804,286.6083333333,58.3333333333,1.5665457536,2.1166481104,0.8594663222,0.1779848539,-5.9265056989,292.54,265.92,152069.858064516,45.57106997,350384.751809,363456.547407,0
8700.6311850295,293.53,289.4283333333,58.3333333333,1.3396564112,0.2025221453,-0.4707802259,-3.8474080423,-1.7683103856,287.49,268.63,150888.010752688,34.05650153,368157.891394,378191.272302,0
-1097.7438907005,293.618,292.22,50,0.0308285225,-0.5170716616,-2.7835873511,-1.2121281771,-0.6559459687,285.67,283.88,149834.75483871,28.01547123,352923.77175,338898.672582,0
-22201.0854771005,290.868,290.9966666667,41.6666666667,-0.9658962601,-2.7779891768,-1.7284836694,-1.7085703113,-2.7611946539,277.74,291.65,148231.174193548,28.01849933,391009.07086,383102.847267,1
-10724.0300525005,284.644,288.9616666667,41.6666666667,-2.1118621001,-1.1582012004,-0.954831472,-1.1042742236,0.5526462067,279.15,281,146922.995698925,27.19002001,345306.711928,356089.184959,0
-20086.1078705405,281.466,283.335,41.6666666667,-1.1164153219,-0.9534415559,-1.0526067517,-0.1983128005,-0.9492718078,276.74,286.02,145814.320430108,24.85055473,365618.871453,350384.751809,0
-25375.1486906105,279.05,280.4666666667,41.6666666667,-0.8583605684,-0.9089642183,-0.2915540731,-0.713654213,-0.4780366182,275.08,284.29,145613.524731183,44.79302014,406243.190504,368157.891394,1
-16556.6200560505,277.708,279.035,41.6666666667,-0.4753779221,0.0960762608,-0.0561137211,0.3904653222,1.2589672626,278.95,274.92,143960.464516129,18.96201852,363079.851513,352923.77175,0
-25557.1749701105,277.482,277.55,41.6666666667,-0.0814929461,-0.2400277343,-0.0036130431,0.2335987444,-0.7917697737,276.49,272.31,143017.402150538,34.33022074,365618.871453,391009.07086,1
-17238.7119133805,277.132,277.515,41.6666666667,-0.1256488489,0.0802568908,0.2663547271,-0.2299515407,0.3318666923,277.5,276.73,143563.427956989,28.07981875,355462.791691,345306.711928,0
-23678.3248466405,277.096,277.045,33.3333333333,-0.0130104811,0.1032460531,-0.28199435,-0.0271066382,-0.3860799686,276.61,275.01,141714.030107527,29.63588801,373235.931275,365618.871453,1
-7824.2282885405,279.804,279.0816666667,33.3333333333,0.959651197,0.8848221806,1.4436861653,1.9995959018,4.3852717723,289,274.62,139790.03655914,26.29277354,378313.971157,406243.190504,0
-15370.1137254705,281.768,281.3,33.3333333333,0.6919350035,1.0628611978,1.306526033,2.1528290338,-0.0796137047,288.97,276.28,137629.911827957,23.81935542,426555.350029,363079.851513,1
-10071.6472182805,285.054,283.6716666667,41.6666666667,1.1534031678,1.3587872866,1.9404097051,0.7179786714,1.5155710476,292.85,275,134428.176344086,21.29176583,397611.600337,365618.871453,1
4579.0856522195,288.376,286.5933333333,50,1.1619260835,1.5489275965,0.603479538,0.9450261593,0.374481271,294.03,275.79,132681.107526882,19.31582931,358630.070892,355462.791691,0
-4219.9574245305,291.856,289.315,50,1.22010417,0.4288122694,0.5982875941,0.1396458673,-0.0951895363,294.01,275.9,131321.08172043,31.04624618,402809.137596,373235.931275,0
-14456.1199465305,292.024,291.5216666667,41.6666666667,0.0580451639,0.0924598811,-0.3819105078,-0.7601063972,-1.425023258,289.85,286.5,131130.449462366,27.07995409,369025.145411,378313.971157,0
-22564.7411381605,291.87,291.355,41.6666666667,-0.0533990158,-0.4456415316,-0.7190157991,-1.0309289305,-0.636834603,288.29,287.41,130737.632258065,37.6968152,387216.525818,426555.350029,0
-30467.5086754105,290.098,290.6133333333,41.6666666667,-0.6137065519,-0.8607535076,-1.115941498,-0.961400618,-1.285966633,284.69,286.43,130374.053763441,34.2211923,356031.302263,397611.600337,0
-37571.5752948305,287.278,288.4466666667,33.3333333333,-0.9819546251,-1.2036458973,-1.1298534438,-1.3763628642,-1.4667590953,280.19,292.19,131953.113978495,36.24450554,361228.839522,358630.070892,1
-33041.3979810905,284.94,286.4516666667,41.6666666667,-0.81145202,-0.6580592105,-0.6651340796,-0.3547178029,0.7573234895,282.53,287.27,129330.931182796,35.53322565,426198.055263,402809.137596,0
-39352.0053465905,283.056,284.1883333333,33.3333333333,-0.6607881667,-0.6667765576,-0.4603798658,0.042809749,-0.6717039915,280.43,284.53,128057.898924731,23.21137984,408006.674856,369025.145411,1
-33145.8870028705,282.454,283.38,41.6666666667,-0.2101204297,0.0588411211,0.5673745265,0.4724000451,1.6165040817,284.91,281.8,127689.210752688,24.44201702,382018.988559,387216.525818,0
-39695.4332666605,281.814,282.2333333333,33.3333333333,-0.2263667924,0.0837312833,-0.1407994521,0.1246528176,-1.3671984465,281.13,276.66,127094.296774194,34.06960048,374222.68267,356031.302263,0
-46819.2457900605,281.272,281.0916666667,33.3333333333,-0.1943817191,-0.4323080212,-0.3525093645,-1.3370160876,-1.3068337287,277.48,276.57,126690.640860215,34.44055291,327444.847336,361228.839522,1
-38154.4367408505,280.734,280.9983333333,33.3333333333,-0.1914775725,-0.0714209678,-0.6340626509,-0.2674947531,0.7718442224,279.94,279.52,125930.741935484,35.89801803,363827.608152,426198.055263,0
-48424.3051979505,277.086,277.6433333333,25,-1.3450941535,-2.0854937123,-2.3249254676,-2.833971337,-6.4397868964,262.19,280.43,124028.094623656,29.64618859,369025.145411,408006.674856,1
