btc_obv_1,btc_sma5_1,btc_bias6_1,btc_psy12_1,btc_asy5_1,btc_asy4_1,btc_asy3_1,btc_asy2_1,btc_asy1_1,btc_open_0,btc_high_5,btc_low_5,btc_close_5,btc_vol_5,hrate_30,class_y0
438159.3718452,651.934,653.525,66.6666666667,-0.3948129399,0.0536385662,-0.4380922075,-0.7232914769,-0.0431639156,648.55,662.13,647.16,647.16,6452.18388554,84666.7146372732,0
427729.7478798,646.602,646.695,58.3333333333,-0.8413590898,-1.4339065842,-1.955977556,-2.2322568149,-4.4213497142,623.81,657.13,635.88,657.13,5749.30472799,84935.6359708587,0
402907.2580381,628.996,633.685,50,-2.8765140481,-3.6287191429,-4.3704858445,-6.5341468089,-8.6469439036,569.98,661.11,651.7,658,2600.8503958,85508.9978337127,1
421577.8713371,615.796,622.83,50,-2.1139659288,-2.2916026515,-3.0410822301,-2.350948488,3.9450469275,592,659,639.93,648.83,6798.26691408,86538.6112921791,0
405009.8996872,599.346,607.5933333333,41.6666666667,-2.7110490488,-3.3780203321,-3.0302438714,-0.2218938553,-4.3888346381,566.58,657.41,642.45,648.55,5909.59291707,87800.6853852976,1
413817.59888612,587.346,597.5466666667,41.6666666667,-1.9415443386,-1.3215929947,1.1201906416,-0.2922375013,3.8043596355,592,652.39,615,620.5,10429.6239654,89375.7181827525,0
403049.77171802,580.628,587.2733333333,41.6666666667,-1.113082371,0.7703830122,-0.2878382929,1.7626598797,-0.2790398762,587,630.36,550,569.1,24822.4898417,91530.2171351522,1
409638.08059957,588.104,584.9366666667,41.6666666667,1.2723117228,0.6041279216,2.2684487748,1.5004933445,3.2800265651,606.48,611.99,563,592,18670.613299,92660.1693859267,1
416382.98243939,591.104,591.2533333333,50,0.5004431235,1.7227625639,1.0288968734,1.6828652481,0.0857039311,607.99,593.53,538.38,566.58,16567.9716499,94340.6688828365,0
411744.83948902,596.468,591.4866666667,41.6666666667,0.9250083871,0.205170575,0.3665740587,-1.0901521946,-2.2660083203,593.41,593,552.11,588.55,8807.69919892,95123.6837137508,0
405034.85999478,596.362,595.06,33.3333333333,-0.0180184787,0.0472368707,-1.0303596941,-1.5883915067,-0.9107746931,590,610,582.01,586.91,10767.8271681,97326.7812930235,1
407984.05025244,597.238,595.5166666667,41.6666666667,0.148702094,-0.6341290238,-0.8740733422,-0.1781058531,0.5545629869,591.33,610.2,580,606.48,6588.30888155,99604.8013777002,1
411841.03928457,596.01,597.755,50,-0.2035118072,-0.2758157418,0.3875817844,1.0367600231,1.5189570593,600.34,616,599.9,607,6744.90183982,101941.576060793,0
406545.0943015,592.254,594.7116666667,50,-0.6285552696,-0.2191920069,0.0113355552,-0.2602781606,-2.0395133806,588.22,609.98,590,593.4,4638.14295037,102638.965136652,0
400042.94918731,588.098,588.9816666667,50,-0.7129277481,-0.6634660119,-1.0694756781,-2.3636920469,-2.6878707131,574,598.68,580.51,588.02,6709.97949424,105023.784758681,0
391149.49221455,582.574,583.4816666667,41.6666666667,-0.9622029293,-1.3413944083,-2.2948448975,-2.422510656,-2.1571505988,560.4,594.99,580,591.29,2949.19025766,106774.311393139,1
395824.37114289,580.314,582.1433333333,50,-0.3859145756,-0.8621324844,-0.4696721856,0.6394270781,3.436004755,580.09,605.05,587.82,600.34,3856.98903213,107798.406971209,1
405007.70269312,580.244,583.5933333333,50,-0.0116634595,0.4952990207,1.5563555987,3.4131086974,3.3902126398,599.99,601,580.46,588.22,5295.94498307,109411.40623244,0
401923.01321425,580.512,581.7966666667,50,0.0455093677,0.7288543879,1.6908560502,0.8182816978,-1.7536492442,591.46,588.25,572.1,572.62,6502.14511419,110953.117758102,1
403516.34501394,585.966,583.7416666667,50,0.9304796925,1.7023872653,1.1245147688,-0.0083341668,1.7369809107,599.86,579.7,554.45,560.4,8893.45697276,113683.545164251,1
419032.47105044,602.108,595.1566666667,50,2.691004692,2.5047546762,2.2096020217,4.1912276547,6.6454743987,640,580.11,557.2,579.99,4674.87892834,113640.324670479,0
409534.73128748,613.76,608.1316666667,50,1.9143838822,1.5454266928,2.6451186718,3.0991875523,-0.4470992941,638.25,600,574,599.99,9183.33155023,114243.461874673,1
414840.28401516,623.862,619.8833333333,58.3333333333,1.6165661908,2.4591200496,2.6998330959,0.7270124445,1.9011241831,650.49,604.21,589.56,589.56,3084.68947887,114852.498039094,0
409870.37222535,635.148,627.55,50,1.8281505564,1.8509429678,0.2527658241,0.6026983833,-0.6957274166,648.48,601.79,589.56,599.89,1593.33179969,115088.064125763,0
401131.325802,640.97,634.1233333333,41.6666666667,0.9476990325,-0.476744809,-0.4866266474,-1.6805020626,-2.6652767086,628.81,647.09,595.51,641.11,15516.1260365,116750.985636881,1
402961.90566186,638.748,639.1416666667,50,-0.3496245935,-0.3252559184,-1.0673826189,-1.2532102201,0.1588562685,630.9,658.88,638,638.25,9497.73976296,117899.273535686,1
406296.84920345,637.212,637.385,58.3333333333,-0.2421176776,-0.7779281428,-0.8053283849,0.124645777,0.0904352854,633.87,658.75,638,650.5,5305.55272768,118774.530372956,0
399187.77130834,631.53,634.6916666667,58.3333333333,-0.8931304229,-0.9424811745,-0.3682159965,-0.631752129,-1.3539395434,622.09,652.79,638.79,645.99,4969.91178981,119028.513662046,1
401862.94460433,627.128,630.2716666667,58.3333333333,-0.6933141443,-0.2003235032,-0.3200500937,-0.5252927833,0.3033539768,623.98,650.48,616.3,629,8739.04642335,120465.465029501,0
399559.18900984,625.722,626.2683333333,50,-0.2247879327,-0.320698983,-0.4577437392,-0.009645837,-0.3226456509,621.96,632.97,623.23,630,1830.57985986,121637.854121609,0
393223.47700887,623.096,624.2466666667,50,-0.421230292,-0.5491466864,-0.2808824007,-0.5730005894,-0.823355528,616.87,639,622.86,630.57,3334.94354159,122425.601877421,1
399318.01068435,623.982,625.08,50,0.1400165331,0.5135055522,0.5835560773,1.0366569414,2.8966694108,634.99,636,612.9,622.09,7109.07789511,122943.166436169,1
403112.26823194,627.184,626.335,50,0.5082046814,0.5594173575,0.8534383603,1.6918353045,0.4870011982,637.9,626.22,616.89,623.98,2675.17329599,124183.613993317,0
398953.47710685,628.564,627.8,50,0.2199470711,0.3555952516,0.7485788448,-0.3254664382,-1.1379340745,630.88,626.88,618.71,621.97,2303.75559449,124984.646293699,0
395126.05258095,628.404,627.3316666667,41.6666666667,-0.0257412716,0.1736622925,-0.734006747,-1.3445107196,-1.5510873646,621.15,623.93,607.9,616.87,6335.71200097,125211.017435168,1
398661.8006515,629.61,627.4866666667,50,0.1945537495,-0.4809751658,-0.8036339538,-0.6364838935,0.2781195777,622.9,635,613.46,635,6094.53367548,125000.660938815,0
393312.86769843,625.982,627.485,50,-0.5796581022,-0.8463229273,-0.7491192116,-0.348135135,-0.9743898477,617.39,642.57,628.7,638.1,3794.25754759,126269.502860204,1
398215.01027743,622.802,625.3516666667,50,-0.5046685282,-0.3463521416,0.055226266,-0.0562203898,0.8619490681,626.3,638.73,626.09,630.88,4158.79112509,127821.279044172,1
403241.35042844,623.146,624.435,50,0.0544528148,0.4558378597,0.515077287,1.2598108544,1.6576726408,632.59,632,616.84,621.17,3827.4245259,128612.657216652,0
401317.75878237,624.638,624.06,50,0.2387610369,0.2289214017,0.6300251515,0.5140631932,-0.6295462543,630,626.25,616.09,622.9,3535.74807055,130076.816085624,0
399850.16738063,625.458,625.0316666667,41.6666666667,0.1312109675,0.4076111713,0.2561652056,-0.4445885119,-0.2596307695,626.98,625,610.01,616.86,5348.93295307,131328.324476359,0
395890.51193603,626.632,625.0033333333,41.6666666667,0.1894188846,0.0212863387,-0.524175762,-0.4714905159,-0.6833502623,622.63,629,610,622.2,4902.142579,131363.430452178,0
392526.40747797,625.844,625.2366666667,41.6666666667,-0.1270500701,-0.5732307479,-0.5544589124,-0.7018729838,-0.7203957053,619.99,632.96,618.46,632.6,5026.34015101,131060.803718174,1
396567.14451886,623.524,625.0366666667,41.6666666667,-0.3701445788,-0.3052941599,-0.32051529,-0.1390978038,0.4422000976,620.95,632.6,625,628.63,1923.59164607,130937.716918624,0
386326.13593266,618.13,619.88,33.3333333333,-0.8770069325,-1.0313509732,-1.1473512102,-1.3608289626,-3.1638580228,603.96,630,620,627,1467.59140174,130938.238062123,1
391169.9147355,613.316,615.5966666667,41.6666666667,-0.7829087376,-0.8077983564,-0.8369325735,-1.476498909,0.2108602048,602.93,628,615,622.73,3959.6554446,131392.37297491,0
387561.93851796,608.016,610.4683333333,41.6666666667,-0.8697307869,-0.9070645574,-1.3568194423,-0.4533001521,-1.117460509,596.23,624.99,618.26,618.26,3364.10445806,131506.686315609,0
383769.15324431,602.424,605.0633333333,33.3333333333,-0.9255639742,-1.2675049922,-0.6353873153,-1.0585110753,-0.9995616416,592.61,623,615.51,621,4040.73704089,132848.571519983,0
373229.22113021,595.53,599.775,33.3333333333,-1.1421452851,-0.6367171006,-0.9192428691,-0.8201340491,-0.6407064566,589.88,621.99,591.12,601.66,10241.0085862,132634.857138077,0
369145.11345693,592.388,593.9333333333,25,-0.5291608,-0.7141660512,-0.5797345653,-0.3698210271,-0.0989355976,585.93,609.65,592.97,602.93,4843.77880284,133199.034566568,0
358646.37141423,584.57,587.63,16.6666666667,-1.3406116089,-1.3963993839,-1.5286786313,-1.9726647186,-3.8463938397,563.83,603,590,596.23,3607.97621754,135339.947652892,1
368029.78491359,581.732,584.1483333333,25,-0.4817464954,-0.3522927089,-0.2561547929,-0.3347643906,3.1768650584,583.54,602.83,589,590.3,3792.78527365,136093.192919798,1
379969.37983499,583.312,584.4766666667,33.3333333333,0.265885279,0.4925332129,0.689689483,2.9577311444,2.7385972304,597.84,596,570.5,586.53,10539.9321141,136726.004894361,0
376439.66128975,583.924,584.3583333333,33.3333333333,0.104071248,0.1548229594,1.4885618924,0.6444103094,-1.4497766116,589.6,591.95,578,585.95,4084.10767328,138263.712953598,0
373636.74010728,584.516,584.755,33.3333333333,0.1007781783,1.0875711828,0.3911398909,-0.7825887789,-0.1154009462,588.96,586,557.12,563.84,10498.7420427,138680.514463905,0
368377.11227217,589.448,585.18,25,0.8561280679,0.2759438202,-0.5449406499,-0.092522669,-0.0696443918,588.5,590,555.9,582.04,9383.41349936,138059.005225901,0
361471.75935027,589.392,588.1666666667,25,-0.0096236469,-0.6966788662,-0.4456462844,-0.6107689534,-1.1518935151,581.75,607.2,581.77,598.2,11939.5949214,137260.111227763,0
353891.52963015,585.984,588.02,16.6666666667,-0.5779807999,-0.3600318469,-0.4415754805,-0.6275410249,-0.1031885346,581.16,599.09,584.95,589.59,3529.71854524,137726.605360669,1
358327.55501939,585.234,585.96,25,-0.1276133065,-0.1306663966,-0.1510070649,0.3494361602,0.802060855,585.84,591,578.21,588.91,2802.92118247,138376.916691731,1
362694.61725612,585.056,585.6983333333,33.3333333333,-0.0302481938,-0.0203991444,0.3567656459,0.5867427361,0.3714246173,588.99,595.7,581.8,588.5,5259.62783511,139757.222751901,0
361067.99141035,584.95,585.5416666667,33.3333333333,-0.0180200102,0.265448366,0.3883273329,0.1814605718,-0.0085034737,589.82,589,578.25,581.76,6905.3529219,141843.12973151,1
364279.08282974,586.79,585.9516666667,41.6666666667,0.3138068334,0.4180556754,0.2900539489,0.2493686147,0.5072407032,590.98,586.36,576.44,581.16,7580.22972012,144220.686389716,0
358192.47991577,585.354,584.655,41.6666666667,-0.2486310739,-0.5113040561,-0.8055469473,-1.2040686841,-2.9153780714,574.55,591.9,579,585.84,4436.02538924,146680.220169845,0
351728.67597934,581.524,582.2433333333,33.3333333333,-0.6646859551,-0.9237135982,-1.2287836397,-2.0967958111,-1.2782135508,569.39,595,584,588.02,4367.06223673,148989.272003886,0
326219.57854944,573.682,576.0716666667,25,-1.3801732621,-1.7230907092,-2.4665345133,-2.2421127343,-3.2060119179,549.85,591.35,585.21,587.97,1626.62584577,149683.368864123,0
300392.85642944,557.686,562.7333333333,25,-2.9242832769,-3.7821642719,-4.0710930054,-5.4675327327,-7.7290535475,507.99,597,586,590.96,3211.09141939,151137.63446908,0
283798.26979384,539.544,548.1133333333,25,-3.3328071951,-3.4371644761,-4.1568147845,-4.6322162178,-1.5353788882,502.48,590.99,571,573.98,6086.60291397,152046.171784643,1
296456.19286124,529.142,536.615,33.3333333333,-1.8996887508,-2.0550575508,-1.6714060951,1.3574176311,4.2502141503,523.47,574.59,561.9,566.69,6463.80393643,153422.913029381,0
286141.70040594,515.176,523.7616666667,33.3333333333,-2.6300824145,-2.4861000387,-0.7384488691,-0.3399838595,-4.9301818693,498,572,524.55,548.81,25509.0974299,154376.251540202,0
257290.66644434,500.458,508.5166666667,33.3333333333,-2.8794888623,-1.667097691,-1.7110039586,-4.6916130131,-4.4530441569,474.74,551.86,497,507.99,25826.72212,155909.006176288,1
275097.72327404,497.256,499.045,33.3333333333,-0.6404739417,-0.4167477051,-1.9724016569,-0.4935115507,3.4660210555,491.98,521.79,481.55,500.25,16594.5866356,159352.958100873,1
294317.79979874,500.484,500.445,33.3333333333,0.6350864098,-0.2686955254,1.2851332559,4.1542219623,4.8424228692,516.39,529.8,485,521.97,12657.9230674,161725.454969434,1
308505.09731474,499.946,503.6166666667,41.6666666667,-0.1033375648,1.1033735113,2.955512734,2.7002585733,0.5580942774,519.29,524.8,485.39,496.86,10314.4924553,164736.066466841,0
293112.05164304,503.504,502.3966666667,33.3333333333,0.703575234,1.9927300817,1.5016330904,-0.1687617989,-0.8956178753,514.65,510,442,475.22,28851.0339616,167048.14797826,0
284679.77512646,507.86,502.42,33.3333333333,0.8962434278,0.2537990209,-1.2757422618,-2.1926605314,-3.4897031876,496.96,493.98,453.01,491.98,17807.0568297,168914.520797761,1
290445.13244616,511.034,507.8583333333,41.6666666667,0.6349612625,-0.4169041392,-0.7419036113,-0.6650464794,2.1596102289,507.84,527.01,466,516.39,19220.0765247,171192.13959466,0
284671.21616887,508.52,509.8316666667,41.6666666667,-0.4928646506,-0.7556043825,-0.7089332183,0.6814517663,-0.7967066962,503.74,534.14,510,519.28,14187.297516,171048.501884598,1
291387.37643654,507.1,509.13,50,-0.2753422194,-0.1202733054,1.0028699886,0.4244998685,1.6457064332,514.4,528,500.01,514.65,15393.0456717,173290.828754209,0
283595.41174832,506.544,507.895,50,-0.1083274285,0.7370165113,0.2628186055,0.7925812563,-0.0605439206,511.87,514.69,487,497,8432.27651658,175050.126958733,0
276476.38823133,508.344,506.4533333333,41.6666666667,0.3589328638,-0.0912364775,0.1439202621,-0.6069728234,-1.1534017262,506.94,515.95,495.02,507.85,5765.3573197,178200.881484196,1
283722.99484801,508.634,508.5033333333,50,0.0570221101,0.2704543117,-0.1879630622,-0.251672633,0.6500564603,509.3,508.46,496.79,503.82,5773.91627729,180041.609300695,0
279319.59259056,508.04,507.3366666667,50,-0.1182481273,-0.5592367675,-0.7254677164,-0.5115007115,-1.6730578833,501.49,516,502.27,512.18,6716.16026767,182268.548779516,0
268029.75735326,501.412,503.2066666667,41.6666666667,-1.3378404905,-1.657164633,-1.8250856019,-3.062656633,-4.4522553827,479.01,523.09,510,511.87,7791.96468822,186124.376315331,0
258937.88541252,493.946,496.9333333333,33.3333333333,-1.5144954558,-1.6047688882,-2.3563773377,-2.6980370649,-0.9438187472,475.89,514.98,505.93,506,7119.02351699,188072.450301884,0
251604.37227214,487.646,490.705,25,-1.2855010247,-1.769390396,-1.8015012336,-0.4761241591,-0.0084295709,474.5,514.98,501.25,509.3,7246.60661668,189303.429755878,1
256347.25673305,480.764,485.52,33.3333333333,-1.3990807124,-1.3305864197,-0.2900300988,0.0368642255,0.0821580219,474.86,509.42,498.13,500.85,4403.40225745,191827.024573987,1
267140.85991925,478.08,481.875,41.6666666667,-0.5431992935,0.4340647288,0.8933592208,1.3442536167,2.6063492116,489.61,504.75,473.33,479.04,11289.8352373,194858.534201774,0
261928.42496768,477.802,478.0083333333,33.3333333333,-0.0581170903,0.1633083239,0.2205542889,0.2897524224,-2.0268443668,477.65,490,472.01,474.54,9091.87194074,196081.356326944,1
264699.22124186,478.85,478.1316666667,41.6666666667,0.2196350348,0.2766511863,0.3414822411,-0.7909512441,0.4449418786,479.99,484.61,470.42,474.5,7333.51314038,198845.103715359,0
261840.56948907,479.036,478.28,33.3333333333,0.0391607928,0.0284114855,-0.8309010898,-0.2329294514,-0.9108007813,477.4,477.99,471,474.89,4742.88446091,201078.840810355,0
247272.60791007,477.724,477.2516666667,33.3333333333,-0.2782004526,-0.9993378687,-0.6568357026,-1.2077244933,-1.5046482052,468.32,497,471.04,487.43,10793.6031862,202203.63579371,1
256394.4391677,474.878,476.97,41.6666666667,-0.5925711656,-0.2340028653,-0.4603177799,-0.2350762792,1.0344956468,473.34,489.96,473.03,477.65,5212.43495157,201397.38572329,1
267904.0336409,474.662,475.16,41.6666666667,-0.045272598,-0.1678262171,0.0798319709,0.872072059,0.7096484713,477.78,485,477.16,479.78,2770.79627418,202692.826157116,0
259967.30504664,473.886,474.8683333333,41.6666666667,-0.1623983475,0.024702261,0.5344857497,0.2844808011,-0.140686869,477.43,483,474.95,475.43,2858.65175279,204442.509702396,0
253869.59347596,473.724,474.0083333333,41.6666666667,-0.0341034765,0.3335327057,0.099878392,-0.2050066477,-0.2693264263,473.08,478.39,456.3,468.33,14567.961579,206010.966578989,1
259697.85712498,475.654,474.4333333333,50,0.4079142995,0.2512689627,0.0984757932,0.2180571242,0.7054406748,477.99,476.4,459.18,473.2,9121.83125763,208845.943594277,0
255813.18059841,476.112,475.6266666667,50,0.0965543833,-0.0567191387,-0.0287298952,0.0915683703,-0.5223039342,475.47,492,473.32,476.57,11509.5944732,212213.812666882,0
249591.33012295,474.692,475.005,41.6666666667,-0.3002043595,-0.3400837321,-0.3636695007,-0.8982245884,-1.2741452427,469.47,480,465,475.9,7936.72859426,213278.680185927,0
243642.57112225,471.916,472.58,33.3333333333,-0.5919913588,-0.6726575919,-1.1320236808,-1.4368835541,-1.5996218655,463.48,478,462,474.62,6097.71157068,216241.27207965,0
231164.79674325,467.41,468.6116666667,33.3333333333,-0.9726641762,-1.3921903889,-1.6821525405,-1.8861561894,-2.1726905132,452.99,480.13,467.43,477.98,5828.26364902,220926.298791052,0
209100.91205155,456.814,460.3416666667,25,-2.3495944337,-2.8064170586,-3.3171743306,-4.1759505632,-6.1792106131,426.62,481.58,473.59,475.49,3884.67652657,224995.057187923,0
179368.19168955,440.888,446.655,25,-3.6657047575,-4.2635946363,-5.1515855598,-6.6410330832,-7.1028555532,395.86,479.62,467.76,469.47,6221.85047546,226708.007483654,1
199284.71662415,428.746,435.5333333333,33.3333333333,-2.769524242,-3.0619998361,-3.3584362771,-1.948049109,3.2067573351,410.92,473.69,462,462.02,5948.7590007,229359.450577727,0
185102.00097225,416.252,423.88,25,-2.9053853274,-3.0885590309,-2.0583418368,0.4639150214,-2.2789272924,400.77,465.57,443.57,452.09,12477.774379,232078.793059873,1
195905.01855185,405.848,413.555,25,-2.4448348652,-1.5112409282,0.3526306135,-1.0744327473,0.1300617977,399.77,452.99,407.94,425,22063.8846917,232928.466308692,1
222904.31240185,408.642,411.3683333333,33.3333333333,0.6468380937,2.5842615054,2.3767628955,4.7046079895,9.2791541813,440.85,429,378.78,395.86,29732.720362,233103.682713587,0
208763.11347665,414.206,411.1483333333,33.3333333333,1.3583567983,0.8962566641,1.9546513163,2.8669460756,-3.5452620302,423.57,431.11,390,408.76,19916.5249346,234363.431824314,0
193746.24442265,414.206,413.2983333333,25,0,0.5697318231,0.7162884982,-3.5651443433,-3.5850266565,410,413.53,390,399.55,14182.7156519,235444.965800454,0
183825.12742778,415.01,412.4333333333,25,0.2002208175,0.2177605725,-2.8027039638,-2.4314249306,-1.2778232048,405.08,409.38,396.26,400.07,10803.0175796,237621.711432523,0
178352.5276352,415.35,412.8033333333,25,0.0848050757,-2.2137822007,-1.7699555909,-0.8624200581,-0.4470169115,399.16,452.67,393.6,438.97,26999.29385,237092.586261497,0
162212.7627069,402.626,408.6833333333,25,-3.1314429918,-3.0279882322,-2.8423087575,-3.6245515338,-6.8020861562,375.35,441.78,418.83,423.68,14141.1989252,237773.344196196,0
