btc_obv_1,btc_sma5_1,btc_bias6_1,btc_psy12_1,btc_asy5_1,btc_asy4_1,btc_asy3_1,btc_asy2_1,btc_asy1_1,btc_open_0,btc_low_5,ntran_value_30,trfee_value_2,hrate_2,hrate_7,dax_close_30,google_trend_4,wikipedia_trend_1,wikipedia_trend_wma30,class_y0
395890.51193603,626.632,625.0033333333,41.6666666667,0.1894188846,0.0212863387,-0.524175762,-0.4714905159,-0.6833502623,622.63,610,61514.3569892473,9.50599823,146504.808536,118927.432811,9781.5515913979,10,7553,57402.1440860215,0
392526.40747797,625.844,625.2366666667,41.6666666667,-0.1270500701,-0.5732307479,-0.5544589124,-0.7018729838,-0.7203957053,619.99,618.46,61890.2989247312,10.02036474,128407.155717,142195.843579,9775.808172043,10,7978,86146.2795698925,1
396567.14451886,623.524,625.0366666667,41.6666666667,-0.3701445788,-0.3052941599,-0.32051529,-0.1390978038,0.4422000976,620.95,625,62358.5161290323,11.8573934,123236.397768,147366.601527,9771.8492903226,10,7598,132135.797849462,0
386326.13593266,618.13,619.88,33.3333333333,-0.8770069325,-1.0313509732,-1.1473512102,-1.3608289626,-3.1638580228,603.96,620,62536.7698924731,11.23511096,125821.776742,137025.08563,9770.8632258065,10,6958,110615.206451613,1
391169.9147355,613.316,615.5966666667,41.6666666667,-0.7829087376,-0.8077983564,-0.8369325735,-1.476498909,0.2108602048,602.93,615,62606.5311827957,10.633025,128407.155717,148228.394518,9760.5062365591,10,6410,109640.886021505,0
387561.93851796,608.016,610.4683333333,41.6666666667,-0.8697307869,-0.9070645574,-1.3568194423,-0.4533001521,-1.117460509,596.23,618.26,62315.8946236559,10.19839577,135301.499648,146504.808536,9750.6304086022,11,6528,109788.849462366,0
383769.15324431,602.424,605.0633333333,33.3333333333,-0.9255639742,-1.2675049922,-0.6353873153,-1.0585110753,-0.9995616416,592.61,615.51,61747.0559139785,9.50827747,130395.098647,128407.155717,9741.1005806452,11,4887,100048.969892473,0
373229.22113021,595.53,599.775,33.3333333333,-1.1421452851,-0.6367171006,-0.9192428691,-0.8201340491,-0.6407064566,589.88,591.12,61618.7462365591,8.77568128,149954.363444,123236.397768,9728.9814193549,11,7038,85727.8064516129,0
369145.11345693,592.388,593.9333333333,25,-0.5291608,-0.7141660512,-0.5797345653,-0.3698210271,-0.0989355976,585.93,592.97,61816.0322580645,9.70412523,126669.5244,125821.776742,9720.9069892473,11,6910,81450.0516129032,0
358646.37141423,584.57,587.63,16.6666666667,-1.3406116089,-1.3963993839,-1.5286786313,-1.9726647186,-3.8463938397,563.83,590,61970.1010752688,10.6532582,138777.640703,128407.155717,9709.3122150538,11,8316,105280.55483871,1
368029.78491359,581.732,584.1483333333,25,-0.4817464954,-0.3522927089,-0.2561547929,-0.3347643906,3.1768650584,583.54,589,62330.4860215054,10.85994311,162993.873309,135301.499648,9686.2193548387,11,8099,127448.195698925,1
379969.37983499,583.312,584.4766666667,33.3333333333,0.265885279,0.4925332129,0.689689483,2.9577311444,2.7385972304,597.84,570.5,62798.8129032258,11.02486059,143434.608512,130395.098647,9651.4553763441,11,6750,137470.335483871,0
376439.66128975,583.924,584.3583333333,33.3333333333,0.104071248,0.1548229594,1.4885618924,0.6444103094,-1.4497766116,589.6,578,62657.6580645161,10.87967636,142503.21495,149954.363444,9618.1993333333,11,4627,130445.602150538,0
373636.74010728,584.516,584.755,33.3333333333,0.1007781783,1.0875711828,0.3911398909,-0.7825887789,-0.1154009462,588.96,557.12,62050.3612903226,9.36154144,157405.511938,126669.5244,9586.7053333333,11,4712,100158.122580645,0
368377.11227217,589.448,585.18,25,0.8561280679,0.2759438202,-0.5449406499,-0.092522669,-0.0696443918,588.5,555.9,62140.7225806452,8.36702521,141571.821388,138777.640703,9553.3205806452,11,6169,82908.8494623656,0
361471.75935027,589.392,588.1666666667,25,-0.0096236469,-0.6966788662,-0.4456462844,-0.6107689534,-1.1518935151,581.75,581.77,62836.9827956989,10.10701582,125738.130838,162993.873309,9524.0711827957,11,6836,103608.529032258,0
353891.52963015,585.984,588.02,16.6666666667,-0.5779807999,-0.3600318469,-0.4415754805,-0.6275410249,-0.1031885346,581.16,584.95,63871.3032258065,12.15106865,122943.950153,143434.608512,9492.7321935484,11,7880,135828.083870968,1
358327.55501939,585.234,585.96,25,-0.1276133065,-0.1306663966,-0.1510070649,0.3494361602,0.802060855,585.84,578.21,64343.3139784946,12.93168516,142503.21495,142503.21495,9457.1866021505,11,6861,136604.058064516,1
362694.61725612,585.056,585.6983333333,33.3333333333,-0.0302481938,-0.0203991444,0.3567656459,0.5867427361,0.3714246173,588.99,581.8,64710.1634408602,11.21723833,146228.789197,157405.511938,9421.3059569893,11,5835,119909.08172043,0
361067.99141035,584.95,585.5416666667,33.3333333333,-0.0180200102,0.265448366,0.3883273329,0.1814605718,-0.0085034737,589.82,578.25,64682.7548387097,11.08588192,157903.329124,141571.821388,9387.1433333333,11,4854,102047.101075269,1
364279.08282974,586.79,585.9516666667,41.6666666667,0.3138068334,0.4180556754,0.2900539489,0.2493686147,0.5072407032,590.98,576.44,64369.2516129032,9.89679335,169672.521357,125738.130838,9354.3781505376,11,4801,96011.9268817204,0
358192.47991577,585.354,584.655,41.6666666667,-0.2486310739,-0.5113040561,-0.8055469473,-1.2040686841,-2.9153780714,574.55,579,64813.6043010753,9.6259823,175557.117473,122943.950153,9334.0852688172,11,7028,74707.3548387097,0
351728.67597934,581.524,582.2433333333,33.3333333333,-0.6646859551,-0.9237135982,-1.2287836397,-2.0967958111,-1.2782135508,569.39,584,65782.2516129032,11.68497448,178499.415531,142503.21495,9307.6579784946,11,8313,80156.4989247312,0
326219.57854944,573.682,576.0716666667,25,-1.3801732621,-1.7230907092,-2.4665345133,-2.2421127343,-3.2060119179,549.85,585.21,66448.2946236559,12.42984721,177518.649512,146228.789197,9290.863311828,11,9432,110890.298924731,0
300392.85642944,557.686,562.7333333333,25,-2.9242832769,-3.7821642719,-4.0710930054,-5.4675327327,-7.7290535475,507.99,586,67480.6301075269,12.599707,153980.265046,157903.329124,9277.0164516129,11,8640,129957.741935484,0
283798.26979384,539.544,548.1133333333,25,-3.3328071951,-3.4371644761,-4.1568147845,-4.6322162178,-1.5353788882,502.48,571,67746.1440860215,12.6295534,166730.223299,169672.521357,9255.6842365591,11,6851,151185.522580645,1
296456.19286124,529.142,536.615,33.3333333333,-1.8996887508,-2.0550575508,-1.6714060951,1.3574176311,4.2502141503,523.47,561.9,68371.4408602151,10.97370877,159864.861163,175557.117473,9236.0007741936,10,7001,123971.03655914,0
286141.70040594,515.176,523.7616666667,33.3333333333,-2.6300824145,-2.4861000387,-0.7384488691,-0.3399838595,-4.9301818693,498,524.55,67948.7784946237,14.69897958,167710.989318,178499.415531,9217.7394193548,10,5497,73595.7505376344,0
257290.66644434,500.458,508.5166666667,33.3333333333,-2.8794888623,-1.667097691,-1.7110039586,-4.6916130131,-4.4530441569,474.74,497,68091.5741935484,37.29813075,161826.393202,177518.649512,9210.6809032258,10,7040,53396.8688172043,1
275097.72327404,497.256,499.045,33.3333333333,-0.6404739417,-0.4167477051,-1.9724016569,-0.4935115507,3.4660210555,491.98,481.55,68696.4129032258,10.68090312,171634.053396,153980.265046,9210.3819354839,10,6856,68977.8193548387,1
294317.79979874,500.484,500.445,33.3333333333,0.6350864098,-0.2686955254,1.2851332559,4.1542219623,4.8424228692,516.39,485,69104.4430107527,12.87741605,202037.799997,166730.223299,9209.6409032258,10,7995,97167.3784946237,1
308505.09731474,499.946,503.6166666667,41.6666666667,-0.1033375648,1.1033735113,2.955512734,2.7002585733,0.5580942774,519.29,485.39,69640.735483871,12.02058864,187281.346344,159864.861163,9215.1499354839,10,7059,122282.36344086,0
293112.05164304,503.504,502.3966666667,33.3333333333,0.703575234,1.9927300817,1.5016330904,-0.1687617989,-0.8956178753,514.65,442,69691.8043010753,11.94405134,199134.596112,167710.989318,9217.3514408602,10,6615,122695.993548387,0
284679.77512646,507.86,502.42,33.3333333333,0.8962434278,0.2537990209,-1.2757422618,-2.1926605314,-3.4897031876,496.96,453.01,69225.2752688172,10.85000669,190837.321274,161826.393202,9220.4441075269,10,4608,92447.2903225807,1
290445.13244616,511.034,507.8583333333,41.6666666667,0.6349612625,-0.4169041392,-0.7419036113,-0.6650464794,2.1596102289,507.84,466,68435.4043010753,9.21595098,186096.021367,171634.053396,9224.5150322581,10,5158,67226.9161290323,0
284671.21616887,508.52,509.8316666667,41.6666666667,-0.4928646506,-0.7556043825,-0.7089332183,0.6814517663,-0.7967066962,503.74,510,68397.688172043,8.65681711,194393.296205,202037.799997,9240.2718494624,10,6030,56425.1892473118,1
291387.37643654,507.1,509.13,50,-0.2753422194,-0.1202733054,1.0028699886,0.4244998685,1.6457064332,514.4,500.01,68825.2559139785,14.33068278,158833.546899,187281.346344,9261.3494623656,10,7615,78864.8946236559,0
283595.41174832,506.544,507.895,50,-0.1083274285,0.7370165113,0.2628186055,0.7925812563,-0.0605439206,511.87,487,69233.6967741936,13.09978465,196763.946159,199134.596112,9281.3575268817,10,5576,131763.253763441,0
276476.38823133,508.344,506.4533333333,41.6666666667,0.3589328638,-0.0912364775,0.1439202621,-0.6069728234,-1.1534017262,506.94,495.02,69280.7247311828,11.61214904,190837.321274,190837.321274,9294.5138924731,10,0,174235.75483871,1
283722.99484801,508.634,508.5033333333,50,0.0570221101,0.2704543117,-0.1879630622,-0.251672633,0.6500564603,509.3,496.79,69218.4387096774,10.66182195,214543.820811,186096.021367,9308.5721290323,10,6441,180860.817204301,0
279319.59259056,508.04,507.3366666667,50,-0.1182481273,-0.5592367675,-0.7254677164,-0.5115007115,-1.6730578833,501.49,502.27,68902.1268817204,10.22007288,196763.946159,194393.296205,9322.8959784946,11,5289,132915.815053763,0
268029.75735326,501.412,503.2066666667,41.6666666667,-1.3378404905,-1.657164633,-1.8250856019,-3.062656633,-4.4522553827,479.01,510,68330.7548387097,9.7465966,203875.89602,158833.546899,9337.0850107527,11,6053,108802.32688172,0
258937.88541252,493.946,496.9333333333,33.3333333333,-1.5144954558,-1.6047688882,-2.3563773377,-2.6980370649,-0.9438187472,475.89,505.93,68196.2688172043,9.02275826,231138.370487,196763.946159,9351.2863225807,11,9288,88656.2494623656,0
251604.37227214,487.646,490.705,25,-1.2855010247,-1.769390396,-1.8015012336,-0.4761241591,-0.0084295709,474.5,501.25,68392.3268817204,10.30536727,204522.695658,190837.321274,9366.7150537634,11,11446,89437.6279569893,1
256347.25673305,480.764,485.52,33.3333333333,-1.3990807124,-1.3305864197,-0.2900300988,0.0368642255,0.0821580219,474.86,498.13,68579.6129032258,11.41237447,194978.303194,214543.820811,9389.2129462366,11,9787,110175.393548387,1
267140.85991925,478.08,481.875,41.6666666667,-0.5431992935,0.4340647288,0.8933592208,1.3442536167,2.6063492116,489.61,473.33,68676.8688172043,11.28382249,216794.057398,196763.946159,9417.0027741936,11,9954,124431.105376344,0
261928.42496768,477.802,478.0083333333,33.3333333333,-0.0581170903,0.1633083239,0.2205542889,0.2897524224,-2.0268443668,477.65,472.01,68527.3032258065,11.15620263,227701.9345,203875.89602,9445.111483871,11,9770,128105.032258065,1
264699.22124186,478.85,478.1316666667,41.6666666667,0.2196350348,0.2766511863,0.3414822411,-0.7909512441,0.4449418786,479.99,470.42,68434.0860215054,10.7140055,203159.211021,231138.370487,9471.8933548387,12,5729,107121.206451613,0
261840.56948907,479.036,478.28,33.3333333333,0.0391607928,0.0284114855,-0.8309010898,-0.2329294514,-0.9108007813,477.4,471,67830.9827956989,10.4899443,229065.419137,204522.695658,9497.1525376344,12,5161,72220.6150537634,0
247272.60791007,477.724,477.2516666667,33.3333333333,-0.2782004526,-0.9993378687,-0.6568357026,-1.2077244933,-1.5046482052,468.32,471.04,68037.8924731183,19.46564618,223611.480587,194978.303194,9521.5355913979,12,6614,57808.8408602151,1
256394.4391677,474.878,476.97,41.6666666667,-0.5925711656,-0.2340028653,-0.4603177799,-0.2350762792,1.0344956468,473.34,473.03,68749.3741935484,11.323667,208613.149572,216794.057398,9541.2549677419,12,8563,73643.5483870968,1
267904.0336409,474.662,475.16,41.6666666667,-0.045272598,-0.1678262171,0.0798319709,0.872072059,0.7096484713,477.78,477.16,69192.2279569892,13.00607767,179979.972179,227701.9345,9558.7866451613,12,8930,105549.393548387,0
259967.30504664,473.886,474.8683333333,41.6666666667,-0.1623983475,0.024702261,0.5344857497,0.2844808011,-0.140686869,477.43,474.95,69057.5483870968,14.66467827,212703.603485,203159.211021,9574.6277204301,12,10031,98321.0150537635,0
253869.59347596,473.724,474.0083333333,41.6666666667,-0.0341034765,0.3335327057,0.099878392,-0.2050066477,-0.2693264263,473.08,456.3,68858.5053763441,10.27418557,220884.511311,229065.419137,9586.5412473118,12,8718,7347.8043010753,1
259697.85712498,475.654,474.4333333333,50,0.4079142995,0.2512689627,0.0984757932,0.2180571242,0.7054406748,477.99,459.18,68439.8666666667,10.4459308,219521.026673,223611.480587,9597.4821935484,12,5117,7177.1462365591,0
255813.18059841,476.112,475.6266666667,50,0.0965543833,-0.0567191387,-0.0287298952,0.0915683703,-0.5223039342,475.47,473.32,68282.0967741935,9.87754729,241336.780877,208613.149572,9607.5069462366,12,5482,80181.9268817204,0
249591.33012295,474.692,475.005,41.6666666667,-0.3002043595,-0.3400837321,-0.3636695007,-0.8982245884,-1.2741452427,469.47,465,68655.3698924731,10.41613288,252083.493018,179979.972179,9616.8789462366,12,7916,75839.1161290323,0
243642.57112225,471.916,472.58,33.3333333333,-0.5919913588,-0.6726575919,-1.1320236808,-1.4368835541,-1.5996218655,463.48,462,70010.8301075269,11.9467162,219460.923333,212703.603485,9623.3089462366,12,7679,127810.638709677,0
231164.79674325,467.41,468.6116666667,33.3333333333,-0.9726641762,-1.3921903889,-1.6821525405,-1.8861561894,-2.1726905132,452.99,467.43,70686.1462365591,14.7337395,250600.648941,220884.511311,9630.420172043,12,7501,235391.356989247,0
209100.91205155,456.814,460.3416666667,25,-2.3495944337,-2.8064170586,-3.3171743306,-4.1759505632,-6.1792106131,426.62,473.59,71334.1419354839,12.27569456,280257.530473,219521.026673,9645.4512473118,12,7316,247676.789247312,0
179368.19168955,440.888,446.655,25,-3.6657047575,-4.2635946363,-5.1515855598,-6.6410330832,-7.1028555532,395.86,467.76,71448.576344086,12.45941455,274326.154167,241336.780877,9659.5576989247,12,6319,216267.425806452,1
199284.71662415,428.746,435.5333333333,33.3333333333,-2.769524242,-3.0619998361,-3.3584362771,-1.948049109,3.2067573351,410.92,462,70965.4,11.14791622,240220.740405,252083.493018,9672.6218064516,10,4928,215766.950537634,0
185102.00097225,416.252,423.88,25,-2.9053853274,-3.0885590309,-2.0583418368,0.4639150214,-2.2789272924,400.77,443.57,70564.4494623656,9.96929167,256532.025248,219460.923333,9684.8305806452,10,5386,127029.07311828,1
195905.01855185,405.848,413.555,25,-2.4448348652,-1.5112409282,0.3526306135,-1.0744327473,0.1300617977,399.77,407.94,70521.2043010753,9.80993611,259497.713401,250600.648941,9692.842172043,10,7000,70387.6279569893,1
222904.31240185,408.642,411.3683333333,33.3333333333,0.6468380937,2.5842615054,2.3767628955,4.7046079895,9.2791541813,440.85,378.78,70628.6752688172,10.88655821,232806.520022,280257.530473,9690.0028602151,10,7709,80224.4344086022,0
208763.11347665,414.206,411.1483333333,33.3333333333,1.3583567983,0.8962566641,1.9546513163,2.8669460756,-3.5452620302,423.57,390,71344.3247311828,11.60787131,223909.455563,274326.154167,9690.9320215054,10,9717,128674.784946237,0
193746.24442265,414.206,413.2983333333,25,0,0.5697318231,0.7162884982,-3.5651443433,-3.5850266565,410,390,71799.9892473118,13.42090123,241703.584482,240220.740405,9681.7307956989,10,8082,171308.208602151,0
183825.12742778,415.01,412.4333333333,25,0.2002208175,0.2177605725,-2.8027039638,-2.4314249306,-1.2778232048,405.08,396.26,71971.2989247312,13.07804471,241703.584482,256532.025248,9671.4421290323,10,6213,199386.649462366,0
178352.5276352,415.35,412.8033333333,25,0.0848050757,-2.2137822007,-1.7699555909,-0.8624200581,-0.4470169115,399.16,393.6,71736.0709677419,47.43930673,260177.353093,259497.713401,9661.3236989247,11,4599,194650.176344086,0
162212.7627069,402.626,408.6833333333,25,-3.1314429918,-3.0279882322,-2.8423087575,-3.6245515338,-6.8020861562,375.35,418.83,71199.7806451613,11.34818893,220547.690039,232806.520022,9651.1450752688,11,4842,102509.675268817,0
142186.2555765,392.73,397.8883333333,25,-2.4837607894,-2.2084443226,-2.5186513619,-3.5544685871,-0.3068510179,374.17,400,71390.2731182796,11.08075213,239501.007152,223909.455563,9636.5587526882,11,7308,66992.3161290323,1
156476.2148717,389.196,392.4566666667,33.3333333333,-0.8838094844,-0.7853060542,-0.8980691018,2.0539394254,4.4147298686,389.56,396.53,71902.8322580645,11.45663317,237777.978323,241703.584482,9625.3895483871,11,7295,99891.6494623656,0
143438.6164222,385.454,388.4733333333,33.3333333333,-0.9494064581,-1.0750038447,0.8340235924,1.4044608976,-1.6058080734,384.85,396.57,72349.5225806452,12.33293377,261900.381921,241703.584482,9608.2585591398,11,7497,137228.08172043,0
133024.4192993,380.036,383.6583333333,25,-1.3961491448,-0.044664892,0.0427304834,-2.1432692093,-2.6807303451,376.29,368.9,72540.2946236559,12.63437263,249839.180122,260177.353093,9579.3135913979,11,6947,130357.122580645,0
112615.4442453,376.714,376.4866666667,25,-0.905220638,-1.054813043,-2.8779940135,-3.5140869836,-4.347443622,358.71,365.2,72599.7741935484,11.80636226,255008.266607,220547.690039,9551.038172043,11,6434,124458.87311828,0
83633.6401792996,367.116,368.2966666667,16.6666666667,-2.7449813617,-4.5349091693,-5.5112762012,-6.9265491292,-9.5056546365,326.24,371.8,72511.5075268817,11.69504803,242947.064808,239501.007152,9523.6892258065,12,4923,105755.574193548,0
21907.2685705996,353.602,359.85,8.3333333333,-3.7935355339,-4.340467399,-4.8937130836,-5.1668478144,-0.8280409924,322.82,377.01,72181.9505376344,13.09999729,246393.122465,237777.978323,9497.4770107527,12,5439,73279.2193548387,1
91444.9307381996,342.348,349.4333333333,16.6666666667,-3.1613771758,-3.2815388834,-2.9262373039,0.3634713624,1.5549837172,328.56,372,72398.5548387097,11.43225211,306699.13146,261900.381921,9473.3427311828,12,8185,63504.8860215054,1
114406.8207512,334.372,341.09,25,-2.2507797945,-1.7266138376,0.866399762,1.7136201392,1.8722565612,334.8,353.75,72832.3053763441,12.29635546,275684.612549,249839.180122,9442.4095483871,12,7978,87506.3032258064,1
143021.6518163,333.77,337.9316666667,33.3333333333,-0.1685175197,2.1657667595,3.1637026767,3.9680621565,6.0638677519,355.73,322.04,73326.5806451613,13.26892581,260177.353093,255008.266607,9407.0342365591,12,7712,122449.230107527,1
190838.901864,341.33,338.81,41.6666666667,2.1927998806,2.9480100989,3.4123522261,4.1824000586,2.3009323652,364.01,275,73713.3935483871,13.07728331,225716.776524,242947.064808,9373.9243010753,12,7157,167413.210752688,0
