btc_obv_1,btc_sma5_1,btc_bias6_1,btc_psy12_1,btc_asy5_1,btc_asy4_1,btc_asy3_1,btc_asy2_1,btc_asy1_1,btc_open_0,btc_low_7,btc_open_30,btc_low_30,btc_close_30,trfee_value_30,class_y0
608458.99478901,386.658,376.5116666667,75,2.7857877202,0.8978443059,-2.5350562949,-4.2877740732,-2.9029500064,374.41,302.99,312.7336344086,302.0603655914,317.988516129,30.266801985,1
634807.58996151,391.112,386.1366666667,75,1.196398478,-1.3036384295,-2.0616443266,-0.2561674199,2.3906151666,383.62,303.01,318.2321935484,307.7910537634,323.8044731183,30.5316021405,0
607362.57087461,384.83,388.035,66.6666666667,-1.6184748092,-2.2656883269,-1.1300517225,-0.2436025806,-2.8778203278,372.86,320,324.0433548387,312.9288172043,328.6160645161,30.4431351895,1
633297.54367801,378.81,383.675,66.6666666667,-1.532751281,-0.4977895662,0.3039305805,-0.7394117125,1.3989969028,378.02,360.4,328.8585376344,317.436,333.4907311828,30.1489069275,0
584406.94658311,369.07,371.8083333333,58.3333333333,-2.7010382127,-2.6505602643,-4.3309520746,-5.057517948,-11.5140327987,335.02,368.11,333.7305591398,319.3091182796,335.4295053763,30.1184636158,0
532896.63852141,356.158,359.21,50,-3.7845952039,-5.3283977965,-6.1452569527,-9.9173838804,-8.3207349621,309.95,364.37,335.5438494624,319.100516129,335.4425806452,30.0145397536,1
570641.08550991,346.886,352.9933333333,58.3333333333,-2.5766118081,-2.5013096782,-3.8014118719,0.0548985915,8.4305321451,337,353.26,335.552688172,319.7168817204,337.076516129,30.0909945582,0
545977.61255271,339.754,345.2366666667,50,-2.0117277001,-2.8644088508,0.0187991318,4.1885661787,-0.0533997877,336.98,371.07,337.1687526882,321.2618494624,338.5107956989,29.8511407838,0
520349.23427981,330.774,338.6283333333,41.6666666667,-2.5297424075,-0.2836698097,2.3953519078,-0.6222382109,-1.1910766341,332.95,366.18,338.5963655914,322.6703870968,339.5058924731,29.6568554455,0
492705.67346931,327.27,328.8583333333,33.3333333333,-1.0684164326,0.7446631998,-1.8172931153,-2.6992397791,-4.207402924,319.29,360.54,339.5822365591,323.217311828,339.4469892473,29.3915050549,1
514949.49598971,331.454,327.8633333333,33.3333333333,1.3064543106,-0.4745651481,-0.6149536015,-0.3268920852,3.5536187535,330.82,323.63,339.5180860215,323.6590537634,340.0124086022,28.9733069006,1
542668.17184201,331.236,332.225,41.6666666667,-0.0647605467,-0.0676007365,0.3068912294,2.564038306,1.5744578585,336,294,340.0769462366,324.8874623656,340.7858709677,28.7791708446,0
515416.07185211,330.968,331.9716666667,41.6666666667,-0.0796861187,0.1981615101,1.6666829881,0.7232151055,-0.1280276476,335.68,308.42,340.8392903226,326.0500645161,341.3702365591,28.6268452907,0
488496.55514441,329.572,330.1433333333,33.3333333333,-0.423675216,0.5222567109,-0.4881973033,-1.5195248841,-2.9110221207,326.51,325,341.4196774194,326.7153333333,341.1784946237,28.5990490956,0
467192.91398061,330.124,328.3166666667,33.3333333333,0.1721460138,-0.6732221711,-1.4224488476,-2.0696594476,-1.2282967746,322.04,325.45,341.2549032258,326.2841505376,340.6108817204,28.3646531355,1
472322.26723223,329.258,329.52,33.3333333333,-0.2634939912,-0.7229819536,-0.9213000556,0.0735609769,1.3754187285,326.5,314.6,340.6808602151,326.3037204301,340.2145591398,28.1509096336,0
468260.05500097,326.882,328.415,33.3333333333,-0.7197723512,-0.8677085271,-0.1866039959,0.3342423935,-0.7069339415,324.2,315,340.2781290323,326.3172043011,339.5595483871,27.9174776746,0
463158.49771208,324.448,326.315,33.3333333333,-0.7386332431,-0.1955360238,0.1487175599,-0.4646330244,-0.2223321074,323.48,329,339.6167096774,326.2470967742,338.7600215054,27.5043314794,0
454509.4787791,323.184,323.6566666667,25,-0.3915134622,-0.1823176341,-0.7015630884,-0.6988776618,-1.1754232162,319.7,330.28,338.8107741935,325.8675913979,337.6292258065,27.3118362173,1
466763.2387549,324.556,324.1366666667,33.3333333333,0.4215598353,0.183095112,0.4797714631,0.8308232484,2.8370697129,328.9,324.92,337.6739784946,325.3487311828,337.0151182796,27.0894772872,1
502749.401241,329.898,329.3316666667,41.6666666667,1.5726566437,2.14255429,2.9308497557,4.9839862417,7.1309027705,353.9,310,337.0538709677,325.5592258065,337.8790752688,26.9064954158,1
516026.2313095,336.486,334.4383333333,50,1.9353450493,2.4747643385,3.6914935234,4.1187054287,1.1065080869,357.42,318.52,337.956344086,326.9243870968,338.8725591398,26.9554698162,0
509750.86395425,343.18,339.8966666667,41.6666666667,1.9691685544,2.7553164971,2.7280654251,0.5266467524,-0.0532145821,356.78,320.13,338.9609677419,328.3404301075,339.7430967742,26.7632675708,1
517568.04750396,353.536,347.8966666667,41.6666666667,3.0022394168,3.0435318428,1.6810748669,1.9683582569,3.9899310959,371.2,320.39,339.8130107527,329.9123655914,341.4604516129,26.7455543261,1
535666.00071426,363.098,357.3983333333,50,2.7144381495,1.6103219942,1.7782599633,2.693997236,1.3980633761,376.7,317,341.5054193548,332.2130107527,343.4231182796,26.3283886645,0
520255.718362559,365.068,363.0916666667,50,0.5501065792,0.4110062023,0.5657464638,-1.1463458523,-3.6907550807,362.7,316,343.4603655914,333.5660860215,344.3620645161,26.6206361511,0
507912.31059476,365.418,364.0383333333,50,0.0977614616,0.1355054726,-1.1493030686,-2.4229862909,-1.1552175011,359.11,328.53,344.3705806452,334.4263655914,344.9518064516,26.9319525749,1
520103.19453026,366.312,364.7516666667,50,0.2489000204,-0.6863577484,-1.38116479,-0.2263696446,0.7024782119,361.48,347.84,344.9697849462,335.7134408602,345.7098709677,27.1523477786,1
530092.474747599,364.74,365.8633333333,58.3333333333,-0.4277132123,-0.8841573594,0.0513752143,0.654671572,0.6068649321,363.62,350.41,345.7275268817,336.9908172043,346.7015698925,27.3559924073,1
546876.601415099,366.998,368.6166666667,66.6666666667,0.5905935791,1.660930744,2.5996468257,3.5482311327,6.4895973332,388,354.45,346.7159569892,338.7511827957,349.3616129032,27.6621838633,1
561556.037447,372.034,370.5383333333,75,1.3411119047,1.9651942562,2.3860996042,3.2757169403,0.0618365474,388.54,367.11,349.3727096774,341.8048172043,352.0317634409,27.8279999736,1
576505.623521499,379.37,375.9566666667,75,1.9462365569,2.2571761432,2.8072798802,0.9661211537,1.87040576,395.57,354.56,352.0638064516,344.6661075269,355.1452043011,28.0058010586,1
587960.764613199,390.664,385.79,75,2.9035504606,3.4777218427,2.4737633458,3.679726745,5.4890477301,416.67,348.64,355.1780645161,347.9782795699,359.6727526882,28.3280504798,0
566920.856105899,401.336,395.05,66.6666666667,2.7385778545,1.8008229849,2.3804851307,2.635524816,-0.217998098,416.69,356.21,359.6279139785,351.9957204301,364.0443010753,28.6317549293,0
558456.971366409,406.85,403.7083333333,66.6666666667,1.3729146441,1.7006841682,1.6441103043,-0.2783584086,-0.3387187191,415.57,355.92,363.9848387097,356.5031397849,368.2408387097,29.2554486565,1
587477.169760009,419.81,414.5483333333,66.6666666667,3.0871343342,3.3913164777,2.6920727269,4.1471081394,8.6329349979,453.12,363,368.186344086,361.2284516129,374.6853978495,29.7283340405,0
557706.885962309,427.934,422.54,58.3333333333,1.9550033109,1.0714922061,1.5013223074,2.4213428207,-3.7902493564,436.08,383,374.6372043011,364.910688172,379.7350537634,30.4632416469,0
545981.218722709,430.97,428.79,58.3333333333,0.7136227551,0.9465279684,1.3749435309,-2.2540522026,-0.7178550487,433.13,381.01,379.6808172043,369.6172688172,384.3704731183,31.3295545467,1
559367.962880009,436.246,433.035,66.6666666667,1.2268764419,1.6182752322,-0.7199446897,0.8152076437,2.3482703361,443.3,388.33,384.3210322581,374.5274408602,389.4631397849,31.581805247,1
577464.351163209,446.038,440.96,66.6666666667,2.2275013984,0.6261429985,2.0982737834,3.5063381995,4.664406063,464.53,400,389.4106021505,380.1529462366,395.6842795699,32.2374665882,0
554087.228589809,446.604,447.6766666667,58.3333333333,0.1245451869,1.1032438227,1.7102767799,1.3912800018,-1.8818460594,455.61,408.91,395.6325376344,385.1121290323,401.034344086,32.8563856011,1
560685.869538409,450.6,448.1983333333,58.3333333333,0.8957523763,1.2991542326,0.9494488647,-0.9080297344,0.0657865907,455.37,415.13,400.9666451613,390.574344086,406.1348602151,33.4227571346,1
573600.606341809,456.478,452.5766666667,58.3333333333,1.3132137794,1.0544496403,-0.1488691673,0.7176192788,1.3694519669,463.7,403,406.0169032258,396.085483871,411.3829247312,33.8369339889,0
566761.427654789,460.166,457.365,50,0.8149963161,-0.1473561206,0.4308071924,0.6133174932,-0.1428169805,461.89,422.03,411.3478709677,401.2367956989,416.3156989247,34.273222777,0
550134.939299489,455.768,457.2283333333,41.6666666667,-0.969905718,-0.7419206327,-1.0111563738,-2.2014605442,-4.2601041078,442.47,428.42,416.2867526882,404.9405591398,419.7138924731,34.5613189618,0
531204.076113389,452.208,452.8183333333,41.6666666667,-0.7965793238,-1.0121708025,-1.8060450589,-2.6376590981,-1.0152140884,438.14,442.94,419.6815913979,407.8418924731,422.5645591398,34.6103301924,0
523058.058725409,448.07,449.42,41.6666666667,-0.9283335209,-1.5027798928,-1.9561008636,-0.8040992415,-0.5929843946,435.65,436.89,422.5380860215,410.9995698925,425.0081935484,35.1584662189,1
530158.287012809,444.09,447.1516666667,41.6666666667,-0.879680365,-1.0638962111,0.0015064211,0.5098666759,1.6127177463,443.01,448.75,424.9938494624,414.0027741935,427.6692903226,35.526720698,1
540296.602562809,442.73,445.9083333333,50,-0.2966895594,0.6941640777,1.2639567997,2.1924273969,2.7721370475,455.78,453.5,427.6847741935,417.3142795699,430.8768817204,35.9684736432,1
543173.769914119,445.324,444.86,58.3333333333,0.5777362903,0.9759738849,1.4989599781,1.442081094,0.1120251405,455.5,452.03,430.942516129,420.6767311828,433.8264086022,36.4007700701,0
516501.648183419,441.188,440.6683333333,50,-0.9671535687,-1.0606958623,-1.9518337318,-4.3138191215,-8.7396633834,417.11,433.83,433.8895483871,421.1262795699,434.0443010753,36.1670852511,1
523470.221842589,438.444,437.95,50,-0.6402487828,-1.2034904151,-2.5286995692,-3.8490619241,1.0415395352,421.78,425.52,434.0875483871,421.6162150538,434.4061075269,35.8179895643,0
515909.658850579,434.224,435.6133333333,50,-0.9770234941,-1.9143136295,-2.5897598862,0.4851918624,-0.0711558105,420.81,433.06,434.4509032258,422.3913978495,434.6095913979,35.3505724152,1
526329.244216579,429.588,433.8233333333,50,-1.0457716841,-1.3352208902,1.1329266075,1.1786201437,2.4283960979,431.7,434.43,434.6132688172,423.1227096774,435.3427311828,35.0830004411,0
518611.733953939,423.654,428.9633333333,41.6666666667,-1.3470796298,0.5010663086,0.3209085663,0.5169407548,-1.3945145883,426.09,443.01,435.340516129,423.8581075269,435.5603010753,34.9355834351,1
525246.597121019,426.354,424.86,50,0.6366360118,0.5354101309,0.7375987781,-0.1077998818,1.1789148247,430.89,448,435.5757204301,424.4291182796,435.9980215054,34.7411924228,1
529034.708295049,428.766,427.5983333333,58.3333333333,0.563865393,0.7226206939,0.1540288926,0.928300633,0.6776864414,434.87,407.25,436.0143870968,425.3245806452,436.4789032258,34.2543903131,0
526062.644845699,431.184,429.5633333333,58.3333333333,0.5656451211,0.0999573769,0.5981146986,0.3077146356,-0.0622571702,433.2,410.5,436.5631827957,426.2588387097,436.7812258065,33.3015377109,0
521491.547807289,431.028,431.16,58.3333333333,-0.0361588305,0.3034301089,0.0116018703,-0.3214404152,-0.5806236601,431.54,417.01,436.841311828,426.6231827957,436.7664946237,33.0254512715,1
527209.143265279,432.694,431.5516666667,58.3333333333,0.3874494722,0.189583134,0.0268820316,0.0714516325,0.7235269251,433.31,418.55,436.8581075269,427.1235698925,436.8087096774,32.3660117889,0
523327.422403329,433.002,432.65,50,0.071352529,-0.0802309491,-0.0862222087,0.160978517,-0.4015698911,432.45,420.75,436.8430322581,427.5516129032,436.6393763441,32.0607299105,0
517819.808177089,432.15,432.4283333333,41.6666666667,-0.1973654507,-0.2311425208,-0.1146488077,-0.5337366742,-0.6659034572,429.99,419.99,436.6750322581,427.688688172,436.1898494624,32.0295021349,1
534653.227333789,436.84,436.2916666667,50,1.0535252214,1.4620624418,1.7082409474,2.7631463666,6.1921961904,456.87,427.2,436.2538924731,427.902688172,437.4375483871,31.7935899772,0
524394.232748589,441.172,439.4833333333,41.6666666667,0.9805752244,1.0448372992,1.5269730293,2.6234112726,-0.9453736452,452.02,430.42,437.4929247312,429.0132043011,438.3237204301,31.8142376869,0
519998.187747689,444.106,442.45,41.6666666667,0.6646062865,0.9311503309,1.4635015936,-0.9008457049,-0.8563177645,448.84,424.06,438.3326021505,430.168,438.8840430108,31.9400986713,0
515919.577094039,447.378,444.8866666667,33.3333333333,0.7426921752,1.0948410833,-0.6042772858,-0.4337291061,-0.0111404476,448.2,428.44,438.8911397849,430.8622150538,439.3695913979,31.6734397222,0
507933.118662789,451.066,447.4816666667,33.3333333333,0.8406360685,-0.497253962,-0.3478807342,-0.0936622191,-0.1761839905,448,429.5,439.3368387097,431.3205806452,439.813311828,31.3660543282,0
501002.222114159,446.636,448.3633333333,25,-0.9936449372,-1.0057127602,-1.055511092,-1.5776964142,-2.9792088379,434.78,426.54,439.7802150538,431.4681935484,439.3832473118,31.4107896979,0
490935.201068659,442.624,444.3033333333,16.6666666667,-0.9064736205,-0.9190125846,-1.2216366302,-1.74436295,-0.5095170621,432.64,429.25,439.3450537634,430.953827957,438.8067741935,31.5209799389,0
486514.288908769,438.766,440.445,16.6666666667,-0.8785665543,-1.0954230809,-1.401836111,-0.6131497476,-0.716782433,429.55,444.51,438.7682795699,430.6091827957,438.054,31.5929053076,0
449187.587494269,421.008,425.6383333333,16.6666666667,-4.4090208174,-5.4672300241,-6.2965704195,-9.1900970982,-17.6634117634,360.62,446.68,438.0150752688,425.9762365591,432.8893548387,31.5659880412,1
474206.839487469,408.79,415.325,16.6666666667,-2.9320224914,-2.9202259048,-3.723795519,-5.227302062,7.2088076394,387.8,440.8,432.89,420.992516129,429.6670107527,31.7557601931,0
465789.895852379,397.852,404.0183333333,16.6666666667,-2.688178546,-3.232843917,-4.0715310783,2.7244092642,-1.759989111,379.94,438,429.7227526882,417.7652473118,426.1581290323,31.9211850683,1
472805.425788209,388.422,395.7916666667,25,-2.3078144217,-2.7055724189,2.2803740293,-0.1838427757,1.3923035595,385.47,434.35,426.1937204301,414.5517419355,423.1701075269,32.0305284044,0
465582.422545889,377.864,386.4783333333,16.6666666667,-2.6225953826,1.1376087126,-0.886124263,-0.449191839,-2.2906872375,376.9,424.5,423.2015913979,411.6332903226,419.7829677419,32.4366950149,1
490755.339965389,389.128,384.2733333333,25,2.9070032775,1.831552187,3.0287326197,3.8469471497,9.984581537,418.9,427,419.8209032258,408.6426666667,419.0895483871,32.9353787489,0
481340.782893449,393.664,392.5383333333,25,1.1392910304,1.8641110658,2.0213802345,4.1774139705,-1.6297535959,409.42,360,419.2909032258,407.8343870968,418.0087096774,33.8203369762,0
466596.025130449,394.142,391.8116666667,25,0.1253429389,-0.1913972163,0.5083661241,-4.2297415823,-6.8297295687,382.85,352,418.1906666667,405.1428172043,415.2390322581,34.6030590254,1
474260.916058319,394.324,392.8516666667,33.3333333333,0.0471570002,0.6316180596,-2.4860364329,-2.9141778513,1.0013738661,386.37,376,415.4326451613,403.0060430108,412.8467956989,35.7241256177,1
479709.761271519,399.404,395.63,41.6666666667,1.3048327886,-0.8651043985,-0.6102213327,2.4995327853,3.9976917046,402.16,373.63,413.0310967742,401.2805806452,411.6188602151,36.275891182,0
471668.930415439,394.32,397.9866666667,41.6666666667,-1.2600484505,-1.1676221641,0.7197469707,0.578933523,-2.8398246585,390.1,375.59,411.7975268817,399.6988602151,409.7792043011,36.5106163336,1
478258.083965659,390.756,393.895,50,-0.8896345293,0.5953892306,0.4600610187,-1.3087543242,0.2223160102,391.77,372.53,409.9006021505,398.2090752688,408.0526451613,37.2128172019,1
482520.713302289,393.236,391.455,58.3333333333,0.6379962187,0.5471518068,-0.6030281591,0.5153700906,0.808424171,394.62,404.59,408.1695053763,397.0367096774,406.5957419355,38.0661989164,0
471106.667803789,391.906,390.9883333333,50,-0.3471992172,-1.4334219477,-0.9646210441,-1.5580895712,-3.9246033135,379.55,374.45,406.6868172043,394.9985376344,404.2152043011,38.8883151182,0
457562.522383789,387.118,389.625,50,-1.2274796497,-0.8243933975,-1.1732965334,-2.1641568856,-0.4037104577,378.12,381.05,404.2881935484,392.2602580645,401.8479354839,39.8304819937,0
454975.415210519,384.066,385.205,41.6666666667,-0.7964106972,-1.0510923741,-1.6709312225,-0.544095177,-0.6844798963,376.38,385.36,401.9094623656,390.2394408602,399.4166236559,40.4303699908,0
450808.749390179,379.41,381.47,41.6666666667,-1.2252271736,-1.7336400098,-1.0033189086,-1.303123134,-1.9217663717,368.49,385.5,399.5216344086,387.7875268817,396.6428387097,40.9024521449,1
458063.883607869,374.782,378.1433333333,41.6666666667,-1.2075240701,-0.5282542592,-0.5697688598,-0.5124133415,0.8969396887,371.79,386.2,396.742,385.5880860215,394.2237419355,40.5426303162,1
463782.996931429,373.442,374.4933333333,50,-0.3560136512,-0.3440894495,-0.2306259673,0.6149442349,0.3329487811,373.05,390.31,394.3180215054,383.7324946237,392.0174193548,41.4162896402,0
456675.210323069,371.474,372.5983333333,50,-0.5272204562,-0.4879055961,-0.0099520043,-0.4633978508,-1.2597444827,368.4,376,392.1073978495,381.6885806452,389.634516129,42.6756732848,1
470121.690006069,373.91,374.1983333333,50,0.6382015304,1.2781935059,1.4052781116,1.9414427768,5.1426300364,388,363.73,389.7225591398,379.9714193548,388.6472903226,43.2880652513,0
462749.076049779,377.212,375.7583333333,41.6666666667,0.8765952014,0.8715090795,1.051029179,2.2064160098,-0.7297980167,384.97,372.95,388.741827957,379.3569462366,387.5740645161,43.3704423038,0
457013.378984219,377.928,376.9083333333,41.6666666667,0.1916502888,0.1563256657,0.6283490485,-1.6287914455,-2.5277848743,375.39,364.7,387.6612043011,378.0851612903,385.9766666667,43.4220876979,0
454127.896565759,378.318,377.44,33.3333333333,0.1042713411,0.445275297,-1.1205096161,-1.3158654159,-0.1039459575,375,366.53,386.0593333333,377.0469247312,384.5296129032,43.5264876699,0
447184.788398939,378.824,377.0833333333,25,0.1368886297,-1.1145467219,-1.2427962904,-0.6003019984,-1.0966580393,370.95,369.73,384.6075268817,375.9656129032,382.9857849462,43.3821324426,1
452964.468499739,375.9,377.8866666667,33.3333333333,-0.7685369096,-0.7782216329,-0.1950338857,-0.2405778499,0.6155023396,373.69,365,383.0600645161,374.9930967742,381.7572903226,43.3774591204,1
462971.101792239,374.832,376.5266666667,41.6666666667,-0.2793443785,0.2827657454,0.4116696464,1.1658334893,1.7161646389,379.34,367.95,381.8568817204,374.3682795699,381.1081290323,43.4494631155,0
455499.141402149,375.35,375.3566666667,41.6666666667,0.1375159724,0.1978814549,0.6293946197,0.6363407597,-0.4434831196,377.98,382.99,381.1784516129,373.9767526882,380.4975483871,43.6224683177,1
461495.233763609,377.004,376.67,50,0.4362735136,0.8195064018,0.8875077558,0.4731793143,1.3898417481,383,371.35,380.5599354839,373.9437419355,380.3505591398,43.7636759033,1
468820.200104949,381.02,379.335,50,1.0544507727,1.1641878809,0.9801956283,1.6920350022,1.9942282563,390.99,373.04,380.3874408602,374.3307956989,380.8078064516,43.5961746825,1
478578.592816269,387.38,385.0166666667,50,1.6354519627,1.6152737936,2.301526098,2.7573682729,3.5205082896,405.5,369.99,380.8371827957,375.3688172043,382.2518494624,43.2175317089,0
470671.895080079,391.304,389.3633333333,50,1.007736196,1.3705410249,1.3641074504,1.0490470475,-1.4224141945,399.5,369.12,382.3059784946,376.522344086,383.2300860215,42.6895720806,1
479026.725401009,397.21,394.005,50,1.5044837618,1.5331442652,1.3794496015,0.3089202575,2.0402547096,407.51,372.12,383.2911612903,377.7545806452,384.712688172,42.522054259,1
490869.503229709,403.664,400.265,58.3333333333,1.6167835514,1.5224223751,0.856393737,1.9957977028,1.951340696,415.59,373.54,384.7679569892,379.4599354839,386.6545376344,42.4477473015,1
499458.429918349,409.702,406.5833333333,66.6666666667,1.4875662308,0.9793307161,1.779912353,1.6497411747,1.3481416535,421.15,377.07,386.7067526882,381.7064301075,388.8956344086,42.5474933261,0
494442.891815979,412.61,411.3416666667,66.6666666667,0.7054361173,1.2373986952,0.9697800238,0.4789996877,-0.3901422781,419.98,382,388.939483871,383.9103225806,390.9353978495,42.5001554964,1
506076.164558479,419.68,416.28,75,1.6966433854,1.6107405544,1.4972071738,1.571739934,3.5336221461,434.63,390.59,391.0015698925,386.3798709677,393.9417849462,42.6819548141,1
516376.517162679,425.878,422.8166666667,75,1.4658867911,1.3445233149,1.343317202,2.2100469421,0.886471738,438.33,393.4,394.0064946237,389.2367096774,397.144,42.6557140631,0
510536.201108079,430.424,427.9433333333,66.6666666667,1.0651255919,0.9943715765,1.4558761947,0.417003219,-0.0524653,438.26,396,397.1959139785,392.3149462366,400.2110537634,42.476388205,0
500026.596029879,430.008,428.5366666667,66.6666666667,-0.0990148164,-0.026232951,-1.2128513167,-2.2625128441,-4.4725603882,419.1,404,400.2615053763,394.1789892473,401.9297849462,42.5036384611,1
507284.953332819,430.856,428.97,66.6666666667,0.2011115936,-0.6320160446,-1.1381786388,-1.6810353082,1.1104897718,423.79,413.4,401.9793763441,395.6633763441,403.9140215054,42.8297679045,0
501686.986133579,428.632,429.6316666667,58.3333333333,-0.5183593574,-0.8695671312,-1.1419344083,0.5233785817,-0.0637326085,423.38,414,403.9633978495,397.5306236559,405.8101290323,42.9190000398,1
506322.106360979,427.332,429.1933333333,58.3333333333,-0.2986844714,-0.3602392642,1.0105344438,0.9605567798,1.984846168,432,419.5,405.848516129,399.4774623656,408.1857204301,43.1860140171,0
502162.748380629,425.892,427.955,58.3333333333,-0.3312933781,0.7040233745,0.5685345753,0.8846681673,-0.2155098335,431.07,426,408.2217849462,402.0234408602,410.4216344086,43.1599872164,1
505663.937793419,428.408,426.8566666667,58.3333333333,0.5915003618,0.4617530093,0.6369148818,-0.0370507612,0.141408311,430.26,431.15,410.4546666667,404.0745376344,412.5865376344,42.8249684116,1
514127.286624949,430.698,429.545,58.3333333333,0.5332034868,0.6824375106,0.2483012915,0.480206854,0.819005397,436.75,414,412.5244946237,406.375827957,414.8655053763,42.800018259,0
507185.770410679,432.496,430.9983333333,50,0.4201039962,0.0289184532,0.1103945488,0.0948876676,-0.6292300618,433.33,409.07,414.9009032258,408.4868602151,416.8401935484,43.4798890577,0
501397.386779049,430.786,430.9883333333,50,-0.3998028975,-0.4458761635,-0.6416376551,-1.3719591811,-2.1146883004,422.4,415.79,416.9268387097,410.0961505376,418.0933548387,44.3033800001,0
493913.740023549,428.63,429.0366666667,41.6666666667,-0.5065108142,-0.6684905955,-1.164322593,-1.4318688587,-0.7490494169,420.29,418.01,418.108172043,411.2353763441,419.0315913979,46.4514750153,0
486124.736314409,423.896,425.1933333333,33.3333333333,-1.1278577822,-1.614573577,-1.9430214155,-1.857187973,-2.9653265291,408.18,428.22,419.0445376344,411.6412258065,419.0759784946,48.2448086722,0
469688.33245271,416.816,419.885,33.3333333333,-1.6967034044,-1.9635717401,-1.9131995533,-2.4952746214,-2.0252227138,399.77,422.29,419.0980215054,410.4091827957,418.5073978495,48.7079140995,1
475380.341761229,411.562,415.0516666667,41.6666666667,-1.2532564942,-1.0378985426,-1.1341815845,-0.2186091122,1.5880044893,406.15,428.12,418.5233763441,409.8636989247,418.3258924731,49.8355646927,1
481318.075557059,409.674,411.97,41.6666666667,-0.4509063049,-0.3763705269,0.4866148072,1.7425335677,1.897062646,413.96,427.01,418.3350322581,409.9364516129,418.6006666667,49.5039767997,0
475741.817353459,407.966,410.02,41.6666666667,-0.4105716028,0.2281171288,0.9792304096,0.6748433697,-0.5473759065,412.14,421.31,418.6050107527,410.2913978495,418.6465806452,49.3652901448,1
480618.606283619,408.964,408.805,41.6666666667,0.2431181811,0.8102034048,0.5509363766,-0.1221267581,0.3031223903,412.99,415.85,418.6746236559,410.5888817204,418.6941075269,49.2100270362,1
485873.905736619,412.198,410.1366666667,50,0.7929160698,0.594143965,0.1598377379,0.5134445602,0.72376673,416,406.02,418.7192043011,410.8391397849,418.8446666667,49.6023927405,1
491824.712785569,414.778,413.3533333333,50,0.6252326534,0.3072751552,0.5921588424,0.7366770685,0.7495874069,419.14,382,418.8675698925,411.3771612903,419.1051182796,49.3779924637,0
487184.218535849,414.156,414.1316666667,41.6666666667,-0.1508050447,-0.0516623292,-0.1699239024,-0.6167692186,-1.9831258441,409.95,393.11,419.1275268817,411.2730537634,418.7497204301,49.0087628717,1
490471.087644879,414.414,413.97,50,0.0625614303,0.0024211903,-0.238027323,-0.731834688,0.5194564682,412.99,403.03,418.7089892473,411.2965806452,418.4615913979,47.8779756163,1
494941.875079839,414.812,414.51,58.3333333333,0.0961366119,-0.0607709177,-0.3308903592,0.4952273833,0.4709982983,414.83,408.46,418.417827957,411.3035483871,418.2352473118,47.716917347,1
499511.755026229,414.782,414.985,66.6666666667,-0.0072128389,-0.1964129004,0.3991580808,0.3390088872,0.207019476,415.84,408.75,418.1808817204,411.3556774194,418.0127741935,47.4742312426,1
503612.232090019,414.27,415.08,75,-0.1225323924,0.3426159706,0.283669138,0.1900045579,0.1729896397,416.52,409.31,417.957827957,411.4259569892,417.8134193548,47.2188435398,1
507316.392762589,415.788,414.9733333333,83.3333333333,0.3660623778,0.3277138553,0.2799523742,0.3164188233,0.4598480069,418.47,415.11,417.7564086022,411.6156989247,417.7007526882,47.294934601,0
500925.146167659,414.762,414.475,75,-0.2499575747,-0.430196543,-0.6426018826,-1.0503976438,-2.5606432946,407.5,406.59,417.6441935484,410.9683225806,416.8818924731,47.2346892725,1
503795.393528019,413.572,413.8083333333,75,-0.2888294557,-0.4127916886,-0.6080521313,-1.1420022005,0.2766388936,408.36,409.67,416.8006666667,410.3713978495,416.152344086,46.9275229782,1
506374.39565562,412.658,413.19,83.3333333333,-0.2210074113,-0.3195066741,-0.5792915678,0.4113842956,0.5461296976,410.62,410.5,416.0300215054,409.9557634409,415.5934193548,46.3333537283,1
509920.67456622,411.678,412.4933333333,83.3333333333,-0.2366491437,-0.4107734314,0.3058498564,0.3204553378,0.094780978,411.15,412.15,415.432688172,409.5495913979,415.0774193548,45.4128711715,1
513870.829760859,411.308,412.505,83.3333333333,-0.088609104,0.5293994436,0.6136529603,0.6474145916,1.2000482053,416.39,413.15,414.8896774194,409.4197634409,414.9314408602,44.8955668195,1
518817.226271929,413.25,412.36,83.3333333333,0.4705073261,0.5189744343,0.5099226798,0.7174935307,0.2349388562,417.62,415.66,414.7352258065,409.5229462366,414.8956989247,44.7163093476,0
516040.617439859,414.476,413.57,83.3333333333,0.2975024827,0.235345679,0.2822005793,-0.1767232337,-0.5883853236,415.17,403.34,414.707311828,409.6261505376,414.7463010753,44.2052593157,1
518629.400163119,415.36,414.68,83.3333333333,0.2137919702,0.2435447183,-0.0752897774,-0.2304040942,0.1275771353,415.6,404.1,414.5657204301,409.6769892473,414.6395483871,43.719537214,1
519882.406538719,416.418,415.6266666667,83.3333333333,0.2553647282,0.0191938589,-0.0527211402,0.2151109515,0.3026447678,416.96,406.6,414.4603225806,409.8505591398,414.6314623656,42.9173366293,1
524921.284071919,418.044,417.81,83.3333333333,0.3865061277,0.4243979456,0.7619923686,1.0791999853,1.8557552029,424.62,406.5,414.4602795699,410.142172043,415.1413333333,42.2019913422,0
521637.492607399,419.094,418.8483333333,75,0.2498575013,0.4594182075,0.5700318982,0.7037254635,-0.4483042759,422.87,410.35,414.9682365591,410.7321505376,415.544172043,41.4293725878,0
